MapCode,SpeciesName,CohortAge,CohortBiomass
43675,JuniDepp,95,253
43675,PinuEdul,130,56
43675,PinuEdul,155,143
43675,PinuPond,55,17
43675,PinuPond,95,1362
43676,JuniDepp,80,77
43676,JuniDepp,110,723
43676,PinuEdul,20,19
43676,PinuEdul,70,80
43676,PinuEdul,80,101
43676,PinuEdul,90,130
43676,PinuEdul,110,83
43676,PinuEdul,115,102
43676,PinuEdul,120,136
43676,PinuEdul,125,99
43676,PinuEdul,130,254
43676,PinuEdul,135,71
43676,PinuEdul,140,490
43676,PinuEdul,145,99
43676,PinuEdul,175,377
43676,QuerGamb,20,46
43676,QuerGamb,25,51
43779,JuniDepp,5,13
43779,JuniDepp,10,16
43779,JuniDepp,15,22
43779,JuniDepp,30,52
43779,JuniDepp,60,40
43779,JuniDepp,65,23
43779,JuniDepp,75,49
43779,JuniDepp,80,154
43779,JuniDepp,90,607
43779,JuniDepp,95,252
43779,JuniDepp,100,239
43779,PinuEdul,5,11
43779,PinuEdul,110,30
43779,PinuEdul,115,35
43779,PinuEdul,120,37
43779,PinuEdul,130,77
43779,PinuEdul,135,52
43779,PinuEdul,140,167
43779,PinuEdul,150,143
43779,PinuPond,55,47
43779,PinuPond,60,106
43779,PinuPond,70,269
43779,PinuPond,85,246
43779,QuerGamb,20,25
43779,QuerGamb,30,40
43779,QuerGamb,35,50
43779,QuerGamb,40,148
43779,QuerGamb,55,493
43783,JuniDepp,65,21
43783,PinuPond,60,36
43783,PinuPond,70,47
43783,PinuPond,80,406
43783,PinuPond,85,280
43783,QuerGamb,25,69
43535,JuniMono,65,19
43535,PinuEdul,110,20
43535,PinuEdul,115,40
43535,PinuEdul,135,53
43535,PinuEdul,145,102
43535,PinuEdul,150,130
43535,PinuEdul,155,119
43535,PinuPond,65,37
43535,PinuPond,75,94
43535,PinuPond,95,728
43535,PinuPond,100,1689
43535,QuerGamb,10,52
43535,QuerGamb,20,1035
43535,QuerGamb,25,718
43535,QuerGamb,30,123
43634,JuniOste,35,71
43634,JuniOste,60,47
43634,AbieConc,60,78
43634,AbieConc,65,54
43634,PinuPond,35,123
43634,PinuPond,50,229
43634,PinuPond,55,42
43634,PinuPond,60,217
43634,PinuPond,65,92
43634,PinuPond,75,148
43634,PinuPond,85,338
43634,PinuPond,95,1371
43634,PseuMenz,5,16
43634,PseuMenz,35,76
43634,PseuMenz,40,122
43634,PseuMenz,45,156
43634,PseuMenz,50,210
43634,PseuMenz,60,82
43634,PseuMenz,65,206
43634,PseuMenz,75,160
43634,PseuMenz,80,525
43634,QuerGamb,10,80
43634,QuerGamb,15,314
43634,QuerGamb,20,25
43650,JuniDepp,75,50
43650,JuniDepp,80,130
43650,JuniDepp,85,174
43650,JuniDepp,90,140
43650,JuniDepp,115,746
43650,JuniDepp,120,721
43650,PinuEdul,110,31
43650,PinuEdul,120,45
43650,PinuEdul,125,99
43650,PinuEdul,135,242
43650,PinuEdul,140,384
43650,PinuEdul,145,556
43650,PinuEdul,155,740
43650,PinuEdul,160,740
43650,PinuEdul,165,212
43650,PinuEdul,190,597
43650,QuerGamb,10,176
43650,QuerGamb,15,345
43650,QuerGamb,20,13
43650,QuerGamb,25,57
43650,QuerGamb,30,69
43830,PinuEdul,115,49
43830,PinuEdul,125,93
43830,PinuEdul,145,174
43830,PinuEdul,160,142
43830,PinuEdul,165,248
43830,PinuEdul,170,238
43830,PinuEdul,175,220
43830,PinuEdul,180,308
43830,PinuEdul,185,341
43760,PinuPond,60,217
43760,PinuPond,65,39
43760,PinuPond,70,266
43760,PinuPond,75,161
43760,PinuPond,80,422
43760,PinuPond,85,317
43760,PinuPond,90,2716
43760,PinuPond,95,1152
43760,PinuPond,100,1167
43760,QuerGamb,25,12
43608,JuniDepp,80,79
43608,JuniDepp,85,127
43608,JuniDepp,95,297
43608,PinuEdul,115,24
43608,PinuEdul,130,34
43608,PinuEdul,135,87
43608,PinuEdul,155,187
43608,PinuPond,35,61
43608,PinuPond,50,206
43608,PinuPond,65,314
43608,PinuPond,70,495
43608,PinuPond,75,106
43655,AbieConc,85,293
43655,PinuPond,50,242
43655,PinuPond,55,29
43655,PinuPond,70,96
43655,PinuPond,75,174
43655,PinuPond,80,413
43655,PinuPond,85,304
43655,PinuPond,95,1176
43655,PseuMenz,65,105
43655,PseuMenz,70,83
43655,PseuMenz,75,332
43655,PseuMenz,80,630
43655,PseuMenz,85,818
43655,PseuMenz,90,399
43655,PseuMenz,95,1558
43655,PseuMenz,100,909
43655,QuerGamb,10,29
43655,QuerGamb,20,204
43655,QuerGamb,25,128
43655,QuerGamb,30,138
43574,JuniDepp,90,247
43574,PinuEdul,110,15
43574,PinuEdul,115,20
43574,PinuEdul,130,115
43574,PinuEdul,145,130
43574,PinuEdul,150,117
43574,PinuEdul,170,437
43574,PinuEdul,180,317
43574,PinuPond,65,44
43574,PinuPond,105,2291
43574,QuerGamb,25,34
43738,PinuPond,70,86
43738,PinuPond,80,446
43738,PinuPond,90,1009
43738,PinuPond,105,2435
43738,QuerGamb,35,46
43654,PinuPond,70,221
43654,PinuPond,75,130
43654,PinuPond,80,1118
43654,PinuPond,90,1161
43654,QuerGamb,50,68
43611,JuniDepp,65,24
43611,JuniDepp,85,108
43611,JuniMono,30,52
43611,JuniMono,65,71
43611,JuniMono,70,84
43611,JuniMono,75,62
43611,JuniMono,80,81
43611,JuniMono,85,121
43611,PinuEdul,60,56
43611,PinuEdul,95,143
43611,PinuEdul,115,27
43611,PinuEdul,120,39
43611,PinuEdul,125,48
43611,PinuEdul,130,115
43611,PinuEdul,140,75
43611,PinuPond,55,22
43611,PinuPond,80,248
43611,PinuPond,100,1726
43611,QuerGamb,15,446
43611,QuerGamb,25,49
43693,PinuPond,55,34
43693,PinuPond,60,49
43693,PinuPond,90,2281
43693,PinuPond,95,1590
43693,PinuPond,100,1810
43693,PinuPond,105,8187
43693,PseuMenz,115,2515
43693,PseuMenz,120,2455
43693,PseuMenz,125,4082
43693,QuerGamb,40,494
43747,PinuPond,60,132
43747,PinuPond,65,67
43747,PinuPond,80,799
43747,PinuPond,90,956
43747,PinuPond,95,1341
43747,PinuPond,100,4685
43681,PinuPond,45,162
43681,PinuPond,55,85
43681,PinuPond,60,164
43681,PinuPond,65,245
43681,PinuPond,70,205
43681,PinuPond,75,124
43681,PinuPond,80,295
43681,QuerGamb,20,11
43681,QuerGamb,25,24
43774,PinuEdul,145,179
43774,PinuEdul,150,106
43774,PinuEdul,160,171
43774,PinuEdul,170,272
43774,PinuPond,55,15
43774,PinuPond,60,28
43774,PinuPond,90,393
43584,PinuEdul,15,16
43584,PinuEdul,45,40
43584,PinuPond,20,22
43584,PinuPond,30,86
43584,PinuPond,60,52
43584,PinuPond,65,64
43584,PinuPond,80,317
43584,PinuPond,85,478
43584,PinuPond,90,1102
43584,QuerGamb,10,843
43584,QuerGamb,15,294
43584,QuerGamb,20,23
43584,QuerGamb,35,149
43592,JuniDepp,15,48
43592,JuniDepp,55,24
43592,JuniDepp,60,13
43592,JuniDepp,75,117
43592,JuniDepp,80,126
43592,JuniDepp,115,581
43592,JuniDepp,125,1584
43592,PinuEdul,5,11
43592,PinuEdul,15,32
43592,PinuEdul,50,44
43592,PinuEdul,65,65
43592,PinuEdul,80,95
43592,PinuEdul,110,50
43592,PinuEdul,115,17
43592,PinuEdul,120,24
43592,PinuEdul,130,57
43592,PinuEdul,140,73
43592,PinuPond,65,209
43592,PinuPond,70,85
43592,PinuPond,75,149
43592,PinuPond,80,486
43592,PinuPond,85,325
43592,PinuPond,100,1325
43592,QuerGamb,30,80
43592,QuerGamb,35,98
43852,JuniOste,55,20
43852,JuniOste,70,107
43852,AbieConc,65,48
43852,AbieConc,95,628
43852,AbieConc,100,2366
43852,PinuPond,90,644
43852,PinuPond,100,1015
43852,PseuMenz,60,522
43852,PseuMenz,65,56
43852,PseuMenz,70,76
43852,PseuMenz,75,166
43852,PseuMenz,80,236
43852,PseuMenz,85,863
43852,PseuMenz,90,332
43852,PseuMenz,105,748
43852,PseuMenz,125,5458
43852,QuerGamb,10,80
43852,QuerGamb,15,177
43852,QuerGamb,20,62
43852,QuerGamb,25,84
43677,JuniDepp,65,19
43677,JuniDepp,75,32
43677,JuniDepp,115,809
43677,JuniDepp,120,1066
43677,PinuEdul,35,29
43677,PinuPond,70,64
43677,PinuPond,75,135
43677,PinuPond,95,568
43677,PinuPond,105,1139
43999,JuniMono,60,7
43999,JuniMono,90,91
43999,JuniMono,115,753
43999,PinuEdul,145,94
43999,PinuEdul,160,114
43999,PinuPond,60,23
43999,PinuPond,90,480
43999,PinuPond,95,595
43973,PinuPond,65,56
43973,PinuPond,75,322
43973,PinuPond,80,768
43973,PinuPond,85,410
43973,PinuPond,110,1917
43973,QuerGamb,25,14
44126,PinuPond,55,32
44126,PinuPond,60,28
44126,PinuPond,65,113
44126,PinuPond,70,170
44126,PinuPond,75,97
44126,PinuPond,80,771
44126,PinuPond,85,445
44126,PinuPond,90,431
44126,PinuPond,95,2870
44126,PinuPond,100,1290
44126,PinuPond,105,1796
44133,PinuPond,60,31
44133,PinuPond,65,184
44133,PinuPond,70,221
44133,PinuPond,80,293
44133,PinuPond,85,875
44133,PinuPond,90,385
44133,PinuPond,95,2615
44133,PinuPond,100,1183
44133,PseuMenz,75,99
44133,PseuMenz,85,300
44133,PseuMenz,90,345
44133,PseuMenz,95,451
44133,QuerGamb,20,252
44133,QuerGamb,25,637
44133,QuerGamb,30,388
44133,QuerGamb,40,374
44095,PinuPond,65,140
44095,PinuPond,70,82
44095,PinuPond,75,622
44095,PinuPond,80,543
44095,PinuPond,85,787
44095,PinuPond,90,1353
44095,PinuPond,100,875
44095,QuerGamb,10,80
44095,QuerGamb,15,157
44027,JuniMono,65,59
44027,JuniMono,70,96
44027,JuniMono,75,127
44027,JuniMono,80,214
44027,JuniMono,90,332
44027,JuniMono,95,452
44027,JuniMono,100,519
44027,PinuPond,30,36
44027,PinuPond,35,73
44027,PinuPond,50,242
44027,PinuPond,60,24
44027,PinuPond,65,177
44027,PinuPond,70,419
44027,PinuPond,85,463
44027,PinuPond,95,2098
44027,PinuPond,100,2735
44027,PinuPond,115,4873
44105,JuniMono,60,8
44105,JuniMono,65,27
44105,JuniMono,75,33
44105,PinuPond,55,52
44105,PinuPond,60,281
44105,PinuPond,65,169
44105,PinuPond,70,389
44105,PinuPond,75,674
44105,PinuPond,80,395
44105,PinuPond,85,1690
44105,QuerGamb,55,617
44167,PinuPond,55,22
44167,PinuPond,60,142
44167,PinuPond,65,498
44167,PinuPond,70,1387
44167,PinuPond,75,1741
44167,PinuPond,80,966
44167,PinuPond,85,2450
44167,PinuPond,90,1341
44167,PinuPond,95,844
43986,PinuPond,65,74
43986,PinuPond,70,569
43986,PinuPond,75,829
43986,PinuPond,80,2915
43986,PinuPond,85,4213
43986,PinuPond,90,3905
43986,PinuPond,95,3751
43986,PinuPond,100,1763
43986,PinuPond,105,2396
44118,JuniOste,60,52
44118,JuniOste,75,135
44118,PinuPond,60,59
44118,PinuPond,65,291
44118,PinuPond,75,820
44118,PinuPond,80,318
44118,PinuPond,85,1573
44118,PinuPond,90,1428
44118,PinuPond,95,596
44118,PinuPond,100,916
44118,PseuMenz,45,196
44118,PseuMenz,60,55
44118,PseuMenz,65,219
44118,PseuMenz,70,807
44118,PseuMenz,75,509
44118,PseuMenz,80,613
44118,PseuMenz,85,285
44118,PseuMenz,95,716
44098,PinuPond,70,428
44098,PinuPond,75,155
44098,PinuPond,80,478
44098,PinuPond,85,705
44098,PinuPond,90,528
44098,PinuPond,100,2896
44166,PinuEdul,110,18
44166,PinuEdul,115,25
44166,PinuEdul,125,46
44166,PinuEdul,140,75
44166,PinuEdul,145,87
44166,PinuEdul,155,141
44166,PinuEdul,170,272
44166,PinuPond,60,26
44166,PinuPond,95,754
44112,JuniMono,5,11
44112,PinuPond,5,6
44112,PinuPond,55,50
44112,PinuPond,60,19
44112,PinuPond,65,46
44112,PinuPond,70,162
44000,JuniMono,15,22
44000,JuniMono,30,61
44000,JuniMono,60,12
44000,JuniMono,75,46
44000,JuniMono,85,105
44000,JuniMono,90,173
44000,PinuEdul,185,483
44000,PinuEdul,195,653
44000,PinuPond,80,241
44000,PinuPond,85,495
44000,PinuPond,95,989
44000,PinuPond,100,2731
44000,PinuPond,105,2033
44000,QuerGamb,10,448
44000,QuerGamb,15,597
44000,QuerGamb,25,56
44023,JuniMono,65,17
44023,JuniMono,70,18
44023,JuniMono,75,33
44023,JuniMono,80,74
44023,JuniMono,85,249
44023,JuniMono,90,99
44023,JuniMono,105,363
44023,PinuEdul,150,95
44023,PinuEdul,180,331
44023,PinuPond,65,63
44023,PinuPond,80,541
44023,PinuPond,85,708
44023,PinuPond,90,468
44023,PinuPond,95,661
44015,JuniMono,70,21
44015,JuniMono,80,65
44015,JuniMono,85,194
44015,JuniMono,100,275
44015,PinuEdul,160,138
44015,PinuPond,55,17
44015,PinuPond,60,58
44015,PinuPond,65,133
44015,PinuPond,70,72
44015,PinuPond,75,402
44015,PinuPond,80,1180
44015,PinuPond,85,500
43983,JuniMono,65,26
43983,JuniMono,75,65
43983,JuniMono,80,65
43983,JuniMono,85,85
43983,JuniMono,100,151
43983,JuniMono,105,708
43983,PinuEdul,115,22
43983,PinuEdul,125,30
43983,PinuEdul,130,40
43983,PinuEdul,135,66
43983,PinuEdul,140,69
43983,PinuEdul,145,79
43983,PinuEdul,155,299
43983,PinuEdul,185,373
44135,JuniDepp,115,904
44135,PinuEdul,110,15
44135,PinuEdul,180,397
44135,PinuPond,45,153
44135,PinuPond,50,173
44135,PinuPond,60,65
44135,PinuPond,65,101
44135,PinuPond,70,570
44135,PinuPond,75,155
44135,PinuPond,80,179
44135,PinuPond,85,537
44135,PinuPond,90,703
44135,PinuPond,95,2617
44135,QuerGamb,20,22
44130,PinuPond,50,206
44130,PinuPond,75,116
44250,JuniMono,70,28
44250,JuniMono,75,64
44250,PinuEdul,45,40
44250,PinuEdul,65,65
44250,PinuEdul,90,124
44250,PinuPond,55,15
44250,PinuPond,60,23
44250,PinuPond,65,54
44250,PinuPond,70,77
44250,PinuPond,75,387
44250,PinuPond,80,145
44250,PinuPond,85,250
44250,QuerGamb,10,287
44250,QuerGamb,15,684
44221,AbieConc,15,20
44221,AbieConc,20,28
44221,AbieConc,55,16
44221,PinuPond,60,24
44221,PseuMenz,5,7
44221,PseuMenz,30,68
44221,PseuMenz,45,182
44221,PseuMenz,85,193
44221,PseuMenz,90,342
44221,PseuMenz,95,813
44221,QuerGamb,15,440
44221,QuerGamb,20,573
44221,QuerGamb,25,1019
44276,JuniMono,75,78
44276,PinuPond,55,27
44276,PinuPond,60,29
44276,PinuPond,65,140
44276,PinuPond,70,119
44276,PinuPond,80,1165
44276,PinuPond,85,678
44276,PseuMenz,65,121
44276,PseuMenz,70,68
44276,PseuMenz,75,686
44276,PseuMenz,80,338
44276,PseuMenz,85,707
44276,PseuMenz,90,677
44276,PseuMenz,95,391
44281,PinuPond,45,134
44281,PinuPond,60,19
44281,PinuPond,70,45
44281,PinuPond,75,88
44281,PinuPond,80,290
44281,PinuPond,85,202
44281,PinuPond,90,359
44281,PseuMenz,90,183
44244,JuniMono,75,74
44244,PinuEdul,115,24
44244,PinuEdul,120,25
44244,PinuEdul,130,38
44244,PinuEdul,150,96
44244,PinuEdul,155,115
44244,PinuEdul,160,140
44244,PinuEdul,210,861
44244,PinuPond,50,183
44244,PinuPond,75,140
44244,QuerGamb,10,59
44244,QuerGamb,20,169
44244,QuerGamb,25,944
44244,QuerGamb,30,167
44213,PinuPond,5,4
44213,PinuPond,55,46
44213,PinuPond,60,61
44213,PinuPond,65,99
44213,PinuPond,85,561
44213,PinuPond,95,598
44213,QuerGamb,10,539
44213,QuerGamb,15,536
44213,QuerGamb,20,370
44251,AbieConc,70,89
44251,PinuPond,55,18
44251,PinuPond,65,50
44251,PinuPond,85,443
44251,PseuMenz,65,41
44251,PseuMenz,75,241
44251,PseuMenz,80,285
44251,PseuMenz,85,436
44251,PseuMenz,90,891
44188,PinuPond,75,200
44188,PinuPond,80,288
44188,PinuPond,85,676
44188,PinuPond,90,1240
44176,JuniMono,70,27
44176,JuniMono,75,81
44176,JuniMono,80,121
44176,JuniMono,85,172
44176,JuniMono,95,627
44176,JuniMono,100,525
44176,PinuEdul,110,46
44176,PinuEdul,120,31
44176,PinuEdul,125,38
44176,PinuEdul,130,73
44176,PinuEdul,135,317
44176,PinuEdul,140,79
44176,PinuEdul,145,97
44176,PinuEdul,155,407
44176,PinuEdul,160,509
44176,PinuEdul,175,288
44274,JuniMono,60,98
44274,JuniMono,65,24
44274,JuniMono,70,251
44274,JuniMono,75,108
44274,JuniMono,80,205
44274,JuniMono,85,501
44274,PinuEdul,115,60
44274,PinuEdul,120,102
44274,PinuEdul,130,42
44274,PinuEdul,135,47
44274,PinuEdul,140,161
44274,PinuEdul,150,127
44274,PinuEdul,155,180
44274,PinuEdul,160,258
44274,PinuEdul,170,338
44274,PinuEdul,175,660
44274,PinuEdul,185,489
44274,PinuPond,60,25
44274,PinuPond,70,92
44274,PinuPond,80,182
44274,PinuPond,85,577
44274,PinuPond,90,433
44274,QuerGamb,10,72
44274,QuerGamb,15,87
44277,JuniOste,25,27
44277,JuniOste,60,31
44277,JuniOste,65,31
44277,JuniOste,70,66
44277,JuniOste,75,104
44277,JuniOste,80,285
44277,JuniOste,85,188
44277,JuniOste,95,394
44277,PiceEnge,70,58
44277,PseuMenz,10,12
44277,PseuMenz,15,22
44277,PseuMenz,30,68
44277,PseuMenz,35,76
44277,PseuMenz,40,102
44277,PseuMenz,50,240
44277,PseuMenz,60,549
44277,PseuMenz,65,197
44277,PseuMenz,70,246
44277,PseuMenz,75,335
44277,PseuMenz,80,396
44277,PseuMenz,85,606
44277,PseuMenz,90,1934
44277,PseuMenz,95,967
44277,PseuMenz,100,1291
44277,PseuMenz,105,1908
44277,PseuMenz,110,1319
44189,AbieConc,20,32
44189,AbieConc,35,111
44189,AbieConc,60,20
44189,PinuPond,55,8
44189,PinuPond,65,70
44189,PinuPond,75,194
44189,PinuPond,80,169
44189,PseuMenz,5,9
44189,PseuMenz,30,68
44189,PseuMenz,55,308
44189,PseuMenz,60,475
44189,PseuMenz,65,25
44189,PseuMenz,70,58
44189,PseuMenz,75,71
44189,PseuMenz,105,759
44189,QuerGamb,10,842
44189,QuerGamb,15,1198
44178,AbieLasi,30,55
44178,AbieLasi,65,23
44178,AbieLasi,70,34
44178,AbieLasi,75,55
44178,AbieLasi,80,143
44178,AbieLasi,95,1116
44178,PiceEnge,65,34
44178,PiceEnge,80,345
44178,PiceEnge,85,478
44178,PiceEnge,90,689
44178,PiceEnge,95,531
44178,PiceEnge,100,1632
44178,PiceEnge,105,826
44178,PiceEnge,110,703
44178,PseuMenz,95,950
44178,PopuTrem,85,94
44178,PopuTrem,90,662
44178,PopuTrem,95,2022
44178,PopuTrem,100,604
44178,PopuTrem,105,602
44272,PinuPond,20,32
44272,PinuPond,30,86
44272,PinuPond,35,56
44272,PinuPond,40,109
44272,PinuPond,55,86
44272,PinuPond,60,167
44272,PinuPond,65,450
44272,PinuPond,70,259
44272,PinuPond,75,224
44272,PinuPond,80,177
44272,QuerGamb,10,419
44272,QuerGamb,15,364
44596,JuniDepp,75,15
44596,JuniDepp,100,262
44596,PinuEdul,160,138
44596,PinuPond,60,20
44596,PinuPond,65,133
44596,PinuPond,80,171
44596,PinuPond,85,227
44565,JuniDepp,70,82
44565,JuniDepp,80,51
44565,JuniDepp,85,93
44565,JuniDepp,90,162
44565,JuniDepp,95,208
44565,PinuEdul,100,169
44565,PinuEdul,110,21
44565,PinuEdul,115,20
44565,PinuEdul,135,74
44565,PinuEdul,140,224
44565,PinuEdul,150,217
44565,PinuEdul,160,102
44565,PinuEdul,170,281
44565,PinuEdul,185,306
44565,QuerGamb,20,10
44565,QuerGamb,25,104
44565,QuerGamb,30,63
44565,QuerGamb,35,99
44565,QuerGamb,40,101
44562,JuniDepp,60,41
44562,JuniDepp,65,26
44562,JuniDepp,70,106
44562,JuniDepp,75,85
44562,JuniDepp,80,60
44562,JuniDepp,85,250
44562,JuniDepp,90,95
44562,JuniDepp,95,188
44562,PinuEdul,110,48
44562,PinuEdul,115,148
44562,PinuEdul,120,68
44562,PinuEdul,125,131
44562,PinuEdul,130,158
44562,PinuEdul,135,128
44562,PinuEdul,140,71
44562,PinuEdul,145,75
44562,PinuEdul,150,324
44562,PinuEdul,170,235
44562,QuerGamb,20,21
44562,QuerGamb,25,37
44562,QuerGamb,30,55
44562,QuerGamb,35,124
44562,QuerGamb,45,124
44638,AbieConc,65,83
44638,AbieConc,70,101
44638,AbieConc,75,407
44638,AbieConc,85,825
44638,AbieConc,90,1217
44638,AbieConc,100,1454
44638,AbieConc,105,1420
44638,AbieConc,110,2728
44638,PinuPond,80,341
44638,PinuPond,95,1281
44638,PinuPond,100,1560
44638,PseuMenz,65,63
44638,PseuMenz,85,308
44638,PseuMenz,95,546
44638,QuerGamb,25,51
44638,QuerGamb,30,101
44638,QuerGamb,35,154
44629,JuniDepp,60,30
44629,JuniDepp,65,21
44629,PinuPond,55,28
44629,PinuPond,65,157
44629,PinuPond,70,64
44629,PinuPond,75,683
44629,PinuPond,80,754
44629,PinuPond,85,791
44629,QuerGamb,35,121
44887,JuniDepp,60,34
44887,JuniDepp,65,24
44887,JuniDepp,70,35
44887,JuniDepp,75,148
44887,JuniDepp,90,183
44887,JuniMono,70,131
44887,JuniMono,75,150
44887,JuniMono,80,134
44887,PinuEdul,65,65
44887,PinuEdul,110,27
44887,PinuEdul,115,104
44887,PinuEdul,120,54
44887,PinuEdul,135,72
44887,PinuEdul,145,92
44887,PinuEdul,150,156
44887,PinuEdul,160,175
44887,PinuPond,65,43
44887,PinuPond,75,300
44887,PinuPond,80,629
44887,PinuPond,85,545
44887,PinuPond,90,476
44887,QuerGamb,10,29
44887,QuerGamb,20,20
44829,JuniOste,50,171
44829,JuniOste,55,20
44829,AbieConc,40,121
44829,JuniDepp,60,16
44829,PinuPond,5,4
44829,PinuPond,15,25
44829,PinuPond,20,19
44829,PinuPond,40,86
44829,PinuPond,50,206
44829,PinuPond,55,329
44829,PinuPond,60,135
44829,PinuPond,65,293
44829,PinuPond,70,170
44829,PinuPond,75,125
44829,PinuPond,80,346
44829,PseuMenz,20,31
44829,PseuMenz,70,95
44829,PseuMenz,75,99
44852,PseuMenz,90,321
44852,PseuMenz,95,471
44852,PseuMenz,105,823
44852,PseuMenz,110,1334
44985,JuniMono,65,41
44985,JuniMono,70,25
44985,JuniMono,90,140
44985,PinuEdul,50,48
44985,PinuEdul,80,106
44985,PinuEdul,110,23
44985,PinuEdul,130,112
44985,PinuEdul,150,92
44985,PinuEdul,155,88
44985,PinuEdul,160,350
44985,PinuEdul,165,231
44985,PinuEdul,170,253
44985,PinuEdul,185,403
44985,PinuEdul,190,508
44985,PinuPond,55,80
44985,PinuPond,60,199
44985,PinuPond,65,306
44985,PinuPond,70,392
44985,PinuPond,75,347
44985,PinuPond,80,151
44985,PinuPond,85,294
44985,PinuPond,110,2621
44994,PinuEdul,115,19
44994,PinuPond,5,6
44994,PinuPond,90,673
44994,PinuPond,100,1240
44994,PinuPond,105,1468
44994,PseuMenz,35,76
44994,PseuMenz,55,345
44994,PseuMenz,65,29
45032,JuniMono,30,48
45032,PinuEdul,115,22
45032,PinuEdul,125,38
45032,PinuEdul,155,142
45032,PinuEdul,160,216
45032,PinuPond,105,4031
45107,JuniMono,95,197
45107,JuniMono,100,227
45107,JuniMono,110,509
45107,PinuEdul,195,571
45029,JuniDepp,60,24
45029,JuniDepp,100,253
45029,JuniMono,60,9
45029,JuniMono,65,15
45029,JuniMono,70,27
45029,PinuEdul,25,44
45029,PinuEdul,55,52
45029,PinuEdul,120,35
45029,PinuEdul,125,32
45029,PinuEdul,130,78
45029,PinuEdul,135,68
45029,PinuEdul,140,160
45029,PinuEdul,145,162
45029,PinuEdul,150,148
45029,PinuPond,90,517
45029,QuerGamb,25,55
45093,JuniMono,60,11
45093,JuniMono,65,48
45093,JuniMono,70,21
45093,JuniMono,75,62
45093,PinuPond,60,21
45093,PinuPond,65,52
45093,PinuPond,70,238
45093,PinuPond,75,441
45093,PinuPond,80,460
45093,QuerGamb,15,485
45093,QuerGamb,20,510
45093,QuerGamb,25,307
45041,JuniDepp,70,21
45041,JuniDepp,85,75
45041,JuniDepp,115,896
45041,JuniMono,65,17
45041,JuniMono,70,24
45041,PinuEdul,80,95
45041,PinuEdul,115,27
45041,PinuEdul,125,70
45041,PinuEdul,135,63
45041,PinuPond,55,18
45041,PinuPond,60,26
45041,PinuPond,65,99
45041,PinuPond,75,292
45041,PinuPond,80,274
45041,PinuPond,90,1584
45041,QuerGamb,10,52
45041,QuerGamb,15,270
45041,QuerGamb,20,339
44975,JuniDepp,100,273
44975,JuniMono,60,12
44975,JuniMono,75,43
44975,JuniMono,90,111
44975,JuniMono,95,189
44975,PinuEdul,20,19
44975,PinuEdul,50,48
44975,PinuEdul,110,20
44975,PinuEdul,115,24
44975,PinuEdul,120,35
44975,PinuEdul,130,58
44975,PinuEdul,135,133
44975,PinuEdul,140,131
44975,PinuEdul,145,94
44975,PinuEdul,150,425
44975,PinuEdul,155,215
44975,PinuEdul,170,262
44975,PinuEdul,175,238
44975,PinuEdul,185,386
44975,QuerGamb,10,209
44975,QuerGamb,15,696
44975,QuerGamb,20,186
44975,QuerGamb,25,92
45002,PinuPond,55,20
45002,PinuPond,60,118
45002,PinuPond,65,355
45002,PinuPond,70,1164
45002,PinuPond,75,1151
45002,PinuPond,80,2528
45002,PinuPond,85,2232
45002,PinuPond,95,908
45077,PinuPond,15,11
45077,PinuPond,45,134
45077,PinuPond,55,27
45077,PinuPond,65,94
45077,PinuPond,70,96
45077,PinuPond,75,134
45077,PinuPond,80,112
45077,PinuPond,85,339
45077,PinuPond,90,356
45077,PinuPond,95,498
45010,JuniMono,45,112
45010,JuniMono,65,26
45010,JuniMono,90,149
45010,PinuEdul,35,29
45010,PinuEdul,65,65
45010,PinuEdul,115,43
45010,PinuEdul,120,37
45010,PinuEdul,130,63
45010,PinuEdul,135,179
45010,PinuEdul,140,689
45010,PinuEdul,145,209
45010,PinuEdul,150,302
45010,PinuEdul,155,639
45010,PinuEdul,160,250
45010,PinuEdul,165,281
45010,PinuEdul,170,569
45132,JuniMono,60,9
45132,JuniMono,70,45
45132,JuniMono,75,39
45132,JuniMono,80,119
45132,JuniMono,85,54
45132,PinuEdul,110,30
45132,PinuEdul,115,114
45132,PinuEdul,120,35
45132,PinuEdul,125,39
45132,PinuEdul,130,49
45132,PinuEdul,135,108
45132,PinuEdul,140,111
45132,PinuEdul,160,187
45132,PinuEdul,175,287
45132,PinuPond,55,30
45132,PinuPond,60,23
45132,PseuMenz,65,30
45132,PseuMenz,70,54
45132,PseuMenz,75,83
45132,PseuMenz,80,119
45132,PseuMenz,95,412
45132,QuerGamb,10,34
45149,JuniDepp,70,19
45149,JuniDepp,75,33
45149,JuniDepp,80,43
45149,JuniDepp,85,63
45149,JuniDepp,95,170
45149,JuniDepp,100,268
45149,JuniDepp,105,325
45149,JuniMono,60,36
45149,JuniMono,65,19
45149,PinuEdul,65,65
45149,PinuEdul,90,136
45149,PinuEdul,110,23
45149,PinuEdul,115,44
45149,PinuEdul,120,24
45149,PinuEdul,130,44
45149,PinuEdul,135,50
45149,PinuPond,55,20
45149,PinuPond,60,22
45149,PinuPond,65,31
45149,PinuPond,90,390
45149,QuerGamb,10,475
45149,QuerGamb,15,1364
45149,QuerGamb,20,673
45064,JuniMono,60,12
45064,JuniMono,90,144
45064,PinuEdul,115,26
45064,PinuEdul,120,31
