"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"3238",13784,"PopuTrem",105,1892.77
"3239",13784,"QuerGamb",10,353.65
"3240",13784,"QuerGamb",15,393.25
"3241",14025,"PopuTrem",55,338.36
"3242",14025,"PopuTrem",65,18.59
"3243",14025,"PopuTrem",70,5.39
"3244",14025,"PopuTrem",75,151.58
"3245",14025,"PopuTrem",80,160.93
"3246",14025,"PopuTrem",85,36.08
"3247",14025,"PopuTrem",90,379.5
"3248",14025,"QuerGamb",20,118.03
"3249",14025,"QuerGamb",25,169.29
"3250",14025,"QuerGamb",30,122.54
"3251",18721,NA,60,79.64
"3252",18721,NA,70,218.79
"3253",18721,"AbieConc",25,42.68
"3254",18721,"AbieConc",30,54.67
"3255",18721,"AbieConc",60,157.08
"3256",18721,"AbieConc",65,221.76
"3257",18721,"AbieConc",70,578.93
"3258",18721,"AbieConc",75,1187.12
"3259",18721,"AbieConc",80,543.4
"3260",18721,"AbieConc",85,688.38
"3261",18721,"AbieConc",90,1657.81
"3262",18721,"AbieConc",95,1366.97
"3263",18721,"AbieConc",100,5402.21
"3264",18721,"AbieLasi",75,129.36
"3265",18721,"AbieLasi",90,365.09
"3266",18721,"PiceEnge",70,86.13
"3267",18721,"PiceEnge",105,865.37
"3268",18721,"PinuPond",105,3151.72
"3269",18721,"PseuMenz",105,1729.86
"3270",18721,"PseuMenz",125,7672.39
"3271",19171,NA,35,124.41
"3272",19171,NA,60,84.81
"3273",19171,NA,65,250.69
"3274",19171,NA,70,135.08
"3275",19171,NA,75,426.91
"3276",19171,NA,80,237.93
"3277",19171,NA,85,1146.97
"3278",19171,"AbieLasi",15,16.5
"3279",19171,"AbieLasi",65,84.04
"3280",19171,"AbieLasi",75,239.14
"3281",19171,"AbieLasi",90,300.19
"3282",19171,"AbieLasi",105,629.75
"3283",19171,"AbieLasi",115,1513.82
"3284",19171,"PiceEnge",105,567.93
"3285",19171,"PseuMenz",70,88.77
"3286",19171,"PseuMenz",95,493.46
"3287",39335,NA,45,211.42
"3288",39335,NA,50,388.74
"3289",39335,NA,75,212.19
"3290",39335,NA,80,280.06
"3291",39335,"AbieConc",35,101.42
"3292",39335,"AbieConc",55,42.79
"3293",39335,"PseuMenz",30,68.09
"3294",39335,"PseuMenz",45,195.58
"3295",39335,"PseuMenz",60,154.99
"3296",39335,"PseuMenz",70,355.74
"3297",39335,"PseuMenz",75,148.28
"3298",39335,"PseuMenz",80,691.79
"3299",39335,"PseuMenz",85,991.21
"3300",39335,"PseuMenz",90,1058.86
"3301",39335,"PseuMenz",95,462
"3302",39335,"PseuMenz",100,1536.15
"3303",40291,NA,100,515.24
"3304",40291,NA,115,2460.37
"3305",40291,NA,120,1377.64
"3306",40291,NA,60,54.01
"3307",40291,NA,65,73.04
"3308",40291,NA,70,142.56
"3309",40291,NA,75,141.13
"3310",40291,NA,80,283.03
"3311",40291,NA,85,882.75
"3312",40291,NA,90,587.62
"3313",40291,NA,95,1021.02
"3314",40291,NA,105,1735.03
"3315",40291,"PinuPond",100,1288.87
"3316",40291,"PseuMenz",90,425.92
"3317",40291,"PseuMenz",110,1561.67
"3318",69298,NA,55,23.76
"3319",69298,NA,80,173.03
"3320",69298,NA,95,710.6
"3321",69298,"AbieLasi",50,266.53
"3322",69298,"AbieLasi",65,44.11
"3323",69298,"AbieLasi",70,62.04
"3324",69298,"PiceEnge",70,109.01
"3325",69298,"PiceEnge",75,50.16
"3326",69298,"PiceEnge",85,98.01
"3327",69298,"PiceEnge",95,792.66
"3328",69298,"PiceEnge",100,437.58
"3329",69298,"PiceEnge",115,1229.25
"3330",69902,NA,65,18.59
"3331",69902,NA,90,100.32
"3332",69902,"AbieConc",10,10.67
"3333",69902,"AbieConc",40,154
"3334",69902,"AbieConc",50,300.52
"3335",69902,"AbieConc",60,103.95
"3336",69902,"AbieConc",65,168.19
"3337",69902,"AbieConc",75,278.3
"3338",69902,"AbieConc",80,639.1
"3339",69902,"AbieConc",85,1988.47
"3340",69902,"AbieConc",90,742.28
"3341",69902,"AbieConc",95,1926.87
"3342",69902,"AbieConc",100,6348.43
"3343",69902,"AbieConc",105,3678.73
"3344",69902,"AbieConc",110,2502.39
"3345",69902,"QuerGamb",25,425.37
"3346",69902,"QuerGamb",30,82.83
"3347",70298,NA,60,37.84
"3348",70298,"AbieLasi",60,59.51
"3349",70298,"AbieLasi",65,143.88
"3350",70298,"AbieLasi",70,188.21
"3351",70298,"AbieLasi",75,84.48
"3352",70298,"AbieLasi",100,619.52
"3353",70298,"PseuMenz",10,15.18
"3354",70298,"PseuMenz",45,377.52
"3355",70298,"PseuMenz",60,57.42
"3356",70298,"PseuMenz",65,109.56
"3357",70298,"PseuMenz",70,669.35
"3358",70298,"PseuMenz",75,616.11
"3359",70298,"PseuMenz",80,955.02
"3360",70298,"PseuMenz",85,2487.32
"3361",70298,"PseuMenz",90,332.64
"3362",70298,"PseuMenz",95,704.33
"3363",70298,"PseuMenz",100,1059.74
"3364",70298,"PopuTrem",65,36.63
"3365",70298,"PopuTrem",70,104.39
"3366",70298,"PopuTrem",75,70.95
"3367",70599,"AbieLasi",65,21.01
"3368",70599,"AbieLasi",70,108.02
"3369",70599,"AbieLasi",80,234.85
"3370",70599,"AbieLasi",90,508.97
"3371",70599,"AbieLasi",100,1722.6
"3372",70599,"AbieLasi",105,682.22
"3373",70599,"PseuMenz",85,248.93
"3374",70599,"PseuMenz",105,853.71
"3375",70599,"PopuTrem",60,498.41
"3376",70599,"PopuTrem",65,147.95
"3377",70599,"PopuTrem",70,487.85
"3378",70599,"PopuTrem",75,514.14
"3379",70599,"PopuTrem",80,145.53
"3380",70599,"PopuTrem",85,552.64
"3381",70599,"PopuTrem",90,589.16
"3382",70599,"PopuTrem",95,287.54
"3383",70599,"PopuTrem",100,977.68
"3384",70716,"AbieLasi",10,13.42
"3385",70716,"AbieLasi",55,300.52
"3386",70716,"AbieLasi",60,70.62
"3387",70716,"AbieLasi",65,136.29
"3388",70716,"AbieLasi",70,212.74
"3389",70716,"AbieLasi",75,255.42
"3390",70716,"AbieLasi",80,187.88
"3391",70716,"AbieLasi",90,538.67
"3392",70716,"PiceEnge",75,48.62
"3393",70716,"PiceEnge",85,420.97
"3394",70716,"PiceEnge",95,239.14
"3395",70716,"PiceEnge",105,486.75
"3396",70716,"PopuTrem",60,971.74
"3397",70716,"PopuTrem",65,77
"3398",70716,"PopuTrem",70,486.53
"3399",70716,"PopuTrem",75,1175.35
"3400",70716,"PopuTrem",80,1073.16
"3401",70716,"PopuTrem",85,1025.97
"3402",70716,"PopuTrem",90,500.17
"3403",70716,"PopuTrem",95,1685.97
"3404",70723,"PopuTrem",45,169.18
"3405",70723,"PopuTrem",50,245.3
"3406",70723,"PopuTrem",60,473.33
"3407",70723,"PopuTrem",65,11.44
"3408",70723,"PopuTrem",70,40.48
"3409",70723,"PopuTrem",75,30.47
"3410",70723,"PopuTrem",85,106.04
"3411",70723,"PopuTrem",95,156.64
"3412",70723,"PopuTrem",105,202.73
"3413",70723,"PopuTrem",110,1262.14
"3414",70767,"PopuTrem",65,45.54
"3415",70767,"PopuTrem",70,134.86
"3416",70767,"PopuTrem",75,636.13
"3417",70767,"PopuTrem",80,313.5
"3418",70767,"PopuTrem",85,1165.23
"3419",70767,"PopuTrem",90,722.26
"3420",70767,"PopuTrem",95,75.02
"3421",70767,"QuerGamb",15,321.86
"3422",70767,"QuerGamb",20,42.9
"3423",70767,"QuerGamb",25,22.11
"3424",70802,NA,25,65.89
"3425",70802,NA,85,1377.86
"3426",70802,NA,90,399.41
"3427",70802,NA,105,1074.81
"3428",70802,"AbieLasi",25,75.02
"3429",70802,"AbieLasi",30,54.67
"3430",70802,"AbieLasi",45,142.45
"3431",70802,"AbieLasi",60,93.17
"3432",70802,"AbieLasi",65,225.28
"3433",70802,"AbieLasi",70,218.57
"3434",70802,"AbieLasi",75,472.34
"3435",70802,"AbieLasi",80,297.33
"3436",70802,"PiceEnge",65,11.77
"3437",70802,"PiceEnge",75,63.8
"3438",70802,"PiceEnge",85,144.54
"3439",70802,"PiceEnge",105,522.5
"3440",70802,"PiceEnge",110,612.59
"3441",70802,"PiceEnge",115,872.19
"3442",71138,"PopuTrem",30,71.17
"3443",71138,"PopuTrem",50,228.8
"3444",71138,"PopuTrem",65,138.49
"3445",71138,"PopuTrem",70,234.19
"3446",71138,"PopuTrem",75,430.21
"3447",71138,"PopuTrem",80,706.09
"3448",71138,"PopuTrem",85,1128.16
"3449",71138,"PopuTrem",90,929.28
"3450",71138,"PopuTrem",95,574.86
"3451",4117,"JuniOste",70,24.75
"3452",4117,"JuniMono",105,467.39
"3453",4117,"PinuEdul",115,31.46
"3454",4117,"PinuEdul",125,38.61
"3455",4117,"PinuPond",5,5.61
"3456",4117,"PinuPond",20,16.06
"3457",4117,"PinuPond",50,377.63
"3458",4117,"PinuPond",60,44.33
"3459",4117,"PinuPond",65,62.26
"3460",4117,"PinuPond",75,178.42
"3461",4117,"PinuPond",85,823.13
"3462",4117,"PinuPond",95,702.13
"3463",4117,"QuerGamb",35,286.99
"3464",4117,"QuerGamb",40,1151.04
"3465",3960,"PiceEnge",70,25.63
"3466",3960,"PinuPond",95,2015.75
"3467",3960,"PinuPond",100,1511.62
"3468",3960,"PseuMenz",65,40.15
"3469",3960,"PseuMenz",70,109.23
"3470",3960,"PseuMenz",75,94.82
"3471",3960,"PseuMenz",80,299.09
"3472",3960,"PseuMenz",85,272.25
"3473",3960,"PseuMenz",90,1080.09
"3474",3960,"PseuMenz",95,639.98
"3475",3960,"PseuMenz",105,2035.33
"3476",3960,"PseuMenz",120,3332.56
"3477",3833,"JuniDepp",60,10.23
"3478",3833,"JuniDepp",65,17.6
"3479",3833,"JuniDepp",70,34.76
"3480",3833,"PinuPond",60,132
"3481",3833,"PinuPond",65,53.24
"3482",3833,"PinuPond",70,525.69
"3483",3833,"PinuPond",75,264.22
"3484",3833,"PinuPond",80,1158.19
"3485",3833,"PinuPond",100,1706.87
"3486",3968,"JuniDepp",80,58.19
"3487",3968,"JuniDepp",90,238.48
"3488",3968,"JuniDepp",95,159.28
"3489",3968,"JuniDepp",110,641.52
"3490",3968,"JuniMono",75,32.12
"3491",3968,"JuniMono",100,406.78
"3492",3968,"JuniMono",105,702.46
"3493",3968,"PinuEdul",80,106.48
"3494",3968,"PinuEdul",90,136.29
"3495",3968,"PinuEdul",115,30.58
"3496",3968,"PinuEdul",135,227.7
"3497",3968,"PinuEdul",155,171.82
"3498",3968,"PinuEdul",170,507.21
"3499",3968,"PinuEdul",185,558.91
"3500",3968,"PinuPond",75,84.48
"3501",3787,NA,45,141.46
"3502",3787,NA,90,595.76
"3503",3787,"AbieConc",40,166.1
"3504",3787,"AbieConc",55,21.45
"3505",3787,"AbieConc",60,63.25
"3506",3787,"AbieConc",65,35.64
"3507",3787,"AbieConc",70,83.38
"3508",3787,"AbieConc",75,289.3
"3509",3787,"AbieConc",80,186.78
"3510",3787,"AbieConc",90,289.63
"3511",3787,"AbieConc",95,802.67
"3512",3787,"AbieLasi",90,297.99
"3513",3787,"PiceEnge",90,193.82
"3514",3787,"PseuMenz",60,41.8
"3515",3787,"PseuMenz",65,60.61
"3516",3787,"PopuTrem",55,280.5
"3517",3787,"PopuTrem",65,146.63
"3518",3787,"PopuTrem",70,360.47
"3519",3787,"PopuTrem",80,146.85
"3520",3787,"PopuTrem",85,221.21
"3521",3787,"PopuTrem",95,745.25
"3522",3957,NA,60,29.04
"3523",3957,NA,65,122.43
"3524",3957,NA,70,82.39
"3525",3957,NA,75,121.11
"3526",3957,NA,80,192.17
"3527",3957,NA,95,659.67
"3528",3957,"AbieConc",25,37.29
"3529",3957,"AbieConc",30,61.27
"3530",3957,"AbieConc",60,72.38
"3531",3957,"AbieConc",70,175.56
"3532",3957,"AbieConc",90,452.98
"3533",3957,"AbieConc",100,850.96
"3534",3957,"PinuPond",55,23.98
"3535",3957,"PinuPond",60,87.45
"3536",3957,"PinuPond",65,71.61
"3537",3957,"PinuPond",70,104.39
"3538",3957,"PinuPond",75,225.94
"3539",3957,"PinuPond",80,250.91
"3540",3957,"PseuMenz",30,54.01
"3541",3957,"PseuMenz",75,199.54
"3542",3957,"PseuMenz",80,134.64
"3543",3957,"PseuMenz",100,1287.88
"3544",3957,"PopuTrem",65,88.66
"3545",3957,"PopuTrem",70,287.76
"3546",3957,"PopuTrem",75,98.56
"3547",3957,"PopuTrem",85,204.16
"3548",3957,"PopuTrem",95,726.55
"3549",3970,NA,85,300.96
"3550",3970,NA,95,551.1
"3551",3970,"PinuPond",20,40.59
"3552",3970,"PinuPond",55,69.08
"3553",3970,"PinuPond",60,70.07
"3554",3970,"PinuPond",65,197.23
"3555",3970,"PinuPond",70,86.46
"3556",3970,"PinuPond",75,282.59
"3557",3970,"PinuPond",80,749.76
"3558",3970,"PinuPond",90,783.64
"3559",3970,"PinuPond",105,4681.82
"3560",3970,"QuerGamb",10,167.53
"3561",3970,"QuerGamb",15,879.56
"3562",3970,"QuerGamb",20,801.9
"3563",3970,"QuerGamb",25,394.9
"3564",3970,"QuerGamb",30,406.12
"3565",3903,"JuniDepp",55,14.3
"3566",3903,"JuniDepp",60,29.48
"3567",3903,"JuniDepp",65,100.98
"3568",3903,"JuniDepp",70,42.9
"3569",3903,"JuniDepp",75,98.34
"3570",3903,"PinuPond",55,27.5
"3571",3903,"PinuPond",60,28.93
"3572",3903,"PinuPond",65,311.19
"3573",3903,"PinuPond",70,147.18
"3574",3903,"PinuPond",75,199.32
"3575",3903,"PinuPond",80,596.97
"3576",3903,"QuerGamb",25,20.9
"3577",3903,"QuerGamb",30,66.55
"3578",3903,"QuerGamb",35,79.86
"3579",3983,"AbieConc",60,91.41
"3580",3983,"AbieConc",70,263.56
"3581",3983,"AbieConc",80,158.51
"3582",3983,"AbieConc",85,589.05
"3583",3983,"AbieConc",90,374.44
"3584",3983,"AbieConc",95,731.61
"3585",3983,"PseuMenz",75,85.91
"3586",3983,"PseuMenz",90,253.66
"3587",3983,"PopuTrem",80,115.94
"3588",3983,"PopuTrem",100,645.26
"3589",4653,"JuniMono",85,154.77
"3590",4653,"PinuPond",60,23.87
"3591",4653,"PinuPond",75,373.01
"3592",4653,"PinuPond",80,599.83
"3593",4653,"PinuPond",90,789.8
"3594",4653,"PinuPond",95,1064.58
"3595",4653,"PinuPond",100,5089.26
"3596",4281,"JuniOste",60,32.45
"3597",4281,"JuniOste",65,23.32
"3598",4281,"JuniOste",70,27.28
"3599",4281,"JuniOste",85,147.73
"3600",4281,"JuniOste",90,165.33
"3601",4281,"JuniOste",95,515.24
"3602",4281,"JuniOste",105,472.12
"3603",4281,"JuniOste",110,1425.49
"3604",4281,"PinuEdul",5,10.67
"3605",4281,"PinuEdul",30,25.41
"3606",4281,"PinuEdul",45,39.6
"3607",4281,"PinuEdul",140,50.93
"3608",4281,"PinuEdul",165,174.9
"3609",4281,"QuerGamb",10,23.43
"3610",4835,"AbieConc",65,29.26
"3611",4835,"JuniMono",65,21.56
"3612",4835,"PicePung",50,25.52
"3613",4835,"PicePung",60,74.91
"3614",4835,"PinuPond",70,87.01
"3615",4835,"PinuPond",75,227.59
"3616",4835,"PinuPond",80,437.47
"3617",4835,"PinuPond",90,478.61
"3618",4835,"PinuPond",95,1540.44
"3619",4835,"PinuPond",100,1105.83
"3620",4835,"PinuPond",105,1487.75
"3621",4835,"PseuMenz",25,95.37
"3622",4835,"PseuMenz",65,78.43
"3623",4835,"PseuMenz",70,133.54
"3624",4835,"PseuMenz",75,91.96
"3625",4835,"PseuMenz",80,167.75
"3626",4835,"PseuMenz",90,417.45
"3627",4835,"PseuMenz",100,585.09
"3628",4835,"PopuTrem",5,48.73
"3629",4835,"PopuTrem",20,129.14
"3630",4835,"PopuTrem",25,55.66
"3631",4835,"PopuTrem",40,119.68
"3632",4835,"PopuTrem",65,27.06
"3633",4835,"PopuTrem",70,220.66
"3634",4835,"PopuTrem",75,323.62
"3635",4634,"AbieConc",5,8.25
"3636",4634,"AbieConc",20,23.65
"3637",4634,"AbieConc",45,250.47
"3638",4634,"AbieConc",50,355.96
"3639",4634,"AbieConc",65,59.73
"3640",4634,"AbieConc",70,322.52
"3641",4634,"AbieConc",95,747.67
"3642",4634,"AbieConc",100,1668.15
"3643",4634,"PinuPond",85,383.35
"3644",4634,"PinuPond",100,1532.63
"3645",4634,"PinuPond",110,3202.1
"3646",4634,"PopuTrem",25,55.66
"3647",4634,"PopuTrem",35,88.77
"3648",4634,"PopuTrem",50,671.11
"3649",4634,"PopuTrem",60,827.97
"3650",4634,"PopuTrem",65,22.22
"3651",4634,"PopuTrem",70,76.01
"3652",4634,"PopuTrem",105,1577.4
"3653",4634,"PopuTrem",110,735.79
"3654",4772,"AbieConc",10,13.42
"3655",4772,"AbieConc",60,32.12
"3656",4772,"AbieLasi",5,14.3
"3657",4772,"AbieLasi",10,13.42
"3658",4772,"AbieLasi",15,16.5
"3659",4772,"AbieLasi",20,27.83
"3660",4772,"AbieLasi",60,19.69
"3661",4772,"AbieLasi",80,278.63
"3662",4772,"PicePung",15,26.07
"3663",4772,"PicePung",30,67.21
"3664",4772,"PicePung",60,448.14
"3665",4772,"PinuPond",90,543.84
"3666",4772,"PinuPond",95,879.78
"3667",4772,"PopuTrem",20,30.91
"3668",4772,"PopuTrem",25,48.73
"3669",4772,"PopuTrem",35,79.64
"3670",4772,"PopuTrem",110,2680.26
"3671",4461,"PopuTrem",5,34.98
"3672",4461,"PopuTrem",10,17.38
"3673",4461,"PopuTrem",15,120.78
"3674",4461,"PopuTrem",20,61.82
"3675",4461,"PopuTrem",25,188.87
"3676",4295,"JuniOste",30,108.13
"3677",4295,"JuniOste",70,80.85
"3678",4295,"JuniOste",75,203.83
"3679",4295,"JuniOste",80,106.59
"3680",4295,"PinuEdul",110,28.16
"3681",4295,"PinuEdul",120,75.9
"3682",4295,"PinuEdul",125,270.93
"3683",4295,"PinuEdul",130,124.41
"3684",4295,"PinuEdul",135,77.22
"3685",4295,"PinuEdul",140,214.5
"3686",4295,"PinuEdul",145,275.11
"3687",4295,"PinuEdul",150,126.5
"3688",4295,"PinuEdul",155,584.98
"3689",4295,"PinuEdul",165,257.51
"3690",4295,"PinuEdul",170,949.63
"3691",4295,"PinuEdul",175,372.46
"3692",4295,"PinuPond",25,28.6
"3693",4295,"PinuPond",55,10.12
"3694",4295,"QuerGamb",15,95.04
"3695",4671,"JuniOste",55,25.19
"3696",4671,"JuniOste",70,105.38
"3697",4671,"JuniOste",85,217.47
"3698",4671,"JuniOste",90,189.75
"3699",4671,"PinuEdul",40,32.23
"3700",4671,"PinuEdul",110,71.83
"3701",4671,"PinuEdul",115,209.55
"3702",4671,"PinuEdul",120,193.05
"3703",4671,"PinuEdul",125,305.58
"3704",4671,"PinuEdul",130,320.32
"3705",4671,"PinuEdul",135,129.25
"3706",4671,"PinuEdul",140,561.88
"3707",4671,"PinuEdul",145,440.33
"3708",4671,"PinuEdul",150,547.69
"3709",4671,"PinuEdul",155,110.33
"3710",4671,"PinuEdul",160,422.29
"3711",4671,"PinuEdul",170,290.62
"3712",4671,"PinuEdul",180,779.13
"3713",4671,"PinuPond",95,624.69
"3714",4671,"QuerGamb",10,23.43
"3715",4671,"QuerGamb",15,467.94
"3716",4671,"QuerGamb",25,95.15
"3717",4671,"QuerGamb",30,105.05
"3718",4671,"QuerGamb",45,297.88
"3719",4637,"JuniOste",60,69.96
"3720",4637,"JuniOste",65,33.66
"3721",4637,"JuniOste",70,145.09
"3722",4637,"JuniOste",75,121.77
"3723",4637,"JuniOste",80,82.94
"3724",4637,"JuniOste",85,158.84
"3725",4637,"JuniOste",90,510.62
"3726",4637,"JuniOste",95,324.5
"3727",4637,"JuniOste",100,257.95
"3728",4637,"JuniOste",105,593.01
"3729",4637,"PinuEdul",25,22.22
"3730",4637,"PinuEdul",30,25.41
"3731",4637,"PinuEdul",60,112.2
"3732",4637,"PinuEdul",85,112.2
"3733",4637,"PinuEdul",95,142.56
"3734",4637,"PinuEdul",115,215.6
"3735",4637,"PinuEdul",120,234.74
"3736",4637,"PinuEdul",125,114.84
"3737",4637,"PinuEdul",130,343.97
"3738",4637,"PinuEdul",135,196.35
"3739",4637,"PinuEdul",140,472.01
"3740",4637,"PinuEdul",145,180.51
"3741",4637,"PinuEdul",150,665.06
"3742",4637,"PinuEdul",170,273.79
"3743",4637,"PinuEdul",175,710.38
"3744",4882,"JuniMono",50,142.56
"3745",4882,"JuniMono",70,39.16
"3746",4882,"JuniMono",100,301.07
"3747",4882,"JuniMono",105,420.64
"3748",4882,"PinuEdul",110,12.98
"3749",4882,"PinuEdul",115,12.98
"3750",4882,"PinuEdul",135,46.75
"3751",4882,"PinuEdul",170,270.93
"3752",4882,"PinuEdul",190,431.53
"3753",4536,"JuniOste",60,21.67
"3754",4536,"JuniOste",65,70.29
"3755",4536,"JuniOste",70,86.68
"3756",4536,"JuniOste",75,299.75
"3757",4536,"JuniOste",80,91.41
"3758",4536,"JuniOste",85,228.58
"3759",4536,"PinuEdul",115,16.5
"3760",4536,"PinuEdul",120,23.21
"3761",4275,"JuniOste",55,27.39
"3762",4275,"JuniOste",65,17.05
"3763",4275,"JuniOste",70,41.47
"3764",4275,"JuniOste",80,68.42
"3765",4275,"JuniOste",95,242.22
"3766",4275,"JuniOste",105,407.77
"3767",4275,"PinuEdul",30,25.41
"3768",4275,"PinuEdul",40,35.86
"3769",4275,"PinuEdul",60,56.1
"3770",4275,"PinuEdul",90,123.97
"3771",4275,"PinuEdul",135,49.61
"3772",4384,"JuniDepp",95,98.34
"3773",4384,"JuniDepp",115,748.11
"3774",4384,"JuniMono",80,77.99
"3775",4384,"PinuEdul",15,16.17
"3776",4384,"PinuEdul",35,28.71
"3777",4384,"PinuEdul",115,19.03
"3778",4384,"PinuEdul",120,55.66
"3779",4384,"PinuEdul",135,125.4
"3780",4384,"PinuPond",90,573.54
"3781",4817,"JuniMono",60,40.81
"3782",4817,"JuniMono",65,84.26
"3783",4817,"JuniMono",70,119.57
"3784",4817,"JuniMono",75,71.06
"3785",4817,"JuniMono",80,159.5
"3786",4817,"JuniMono",85,58.96
"3787",4817,"JuniMono",90,273.13
"3788",4817,"JuniMono",95,142.67
"3789",4403,"JuniDepp",70,30.47
"3790",4403,"JuniDepp",100,373.01
"3791",4403,"JuniDepp",105,523.93
"3792",4403,"PinuEdul",160,352.33
"3793",4403,"PinuPond",65,47.96
"3794",4403,"QuerGamb",40,236.83
"3795",4403,"QuerGamb",75,735.24
"3796",4543,"PinuPond",55,25.41
"3797",4543,"PinuPond",60,39.93
"3798",4543,"PinuPond",75,279.95
"3799",4543,"PinuPond",80,1112.32
"3800",4543,"PinuPond",85,1990.12
"3801",4543,"PinuPond",90,2423.19
"3802",4543,"PinuPond",95,1795.86
"3803",4501,"JuniMono",70,21.89
"3804",4501,"JuniMono",75,31.13
"3805",4501,"JuniMono",80,83.38
"3806",4501,"JuniMono",85,84.26
"3807",4501,"JuniMono",105,265.1
"3808",4495,"PinuPond",65,147.73
"3809",4495,"PinuPond",75,517.88
"3810",4495,"PinuPond",80,631.18
"3811",4495,"PinuPond",85,928.4
"3812",4495,"PinuPond",90,497.09
"3813",4495,"PinuPond",95,2732.29
"3814",4495,"PinuPond",105,6770.61
"3815",4495,"PinuPond",110,3901.92
"3816",4689,"PinuPond",25,32.34
"3817",4689,"PinuPond",30,45.43
"3818",4689,"PinuPond",50,217.36
"3819",4689,"PinuPond",55,20.13
"3820",4689,"PinuPond",60,28.38
"3821",4689,"PinuPond",75,113.52
"3822",4689,"QuerGamb",10,39.82
"3823",4410,"JuniDepp",65,21.34
"3824",4410,"JuniDepp",75,63.58
"3825",4410,"JuniDepp",85,439.67
"3826",4410,"JuniDepp",95,212.19
"3827",4410,"JuniDepp",100,372.02
"3828",4410,"PinuPond",55,22.22
"3829",4410,"PinuPond",60,180.4
"3830",4410,"PinuPond",65,166.76
"3831",4410,"PinuPond",70,78.98
"3832",4410,"PinuPond",80,337.48
"3833",4410,"PinuPond",85,391.82
"3834",4410,"PinuPond",90,452.76
"3835",4410,"PinuPond",95,1590.71
"3836",4410,"QuerGamb",10,235.84
"3837",4410,"QuerGamb",15,266.31
"3838",4410,"QuerGamb",20,66.66
"3839",4410,"QuerGamb",25,193.27
"3840",4474,"PinuPond",60,118.36
"3841",4474,"PinuPond",70,433.07
"3842",4474,"PinuPond",75,673.42
"3843",4474,"PinuPond",80,1305.37
"3844",4474,"PinuPond",85,2546.83
"3845",4474,"PinuPond",90,779.79
"3846",4474,"PinuPond",95,1157.75
"3847",4439,"PinuPond",55,31.02
"3848",4439,"PinuPond",65,64.35
"3849",4439,"PinuPond",80,868.23
"3850",4439,"PinuPond",85,2524.06
"3851",4439,"PinuPond",90,3815.9
"3852",4439,"PinuPond",95,2632.3
"3853",4409,"PinuPond",35,61.05
"3854",4409,"PinuPond",45,116.71
"3855",4409,"PinuPond",50,205.59
"3856",4409,"PinuPond",55,23.65
"3857",4409,"PinuPond",60,34.76
"3858",4409,"PinuPond",65,227.37
"3859",4409,"PinuPond",70,78.32
"3860",4409,"PinuPond",75,331.21
"3861",4409,"PinuPond",80,1728.21
"3862",4409,"PinuPond",85,1035.32
"3863",4409,"PinuPond",90,1838.87
"3864",4409,"PinuPond",95,756.8
"3865",4409,"QuerGamb",10,34.1
"3866",4409,"QuerGamb",20,330.22
"3867",4409,"QuerGamb",25,138.71
"3868",4818,"JuniOste",60,19.69
"3869",4818,"JuniOste",75,43.12
"3870",4818,"JuniOste",80,108.9
"3871",4818,"JuniOste",90,652.41
"3872",4818,"JuniOste",95,858.88
"3873",4818,"JuniOste",100,1373.46
"3874",4818,"JuniOste",105,1362.9
"3875",4818,"JuniOste",110,636.46
"3876",4890,"JuniDepp",60,31.02
"3877",4890,"PinuPond",65,33.99
"3878",4890,"PinuPond",80,322.85
"3879",4890,"PinuPond",85,205.7
"3880",4770,"PinuPond",55,57.97
"3881",4770,"PinuPond",60,159.83
"3882",4770,"PinuPond",65,357.06
"3883",4770,"PinuPond",70,937.31
"3884",4770,"PinuPond",75,1069.42
"3885",4770,"PinuPond",80,1616.12
"3886",4770,"PinuPond",85,841.17
"3887",4770,"PinuPond",90,504.68
"3888",4568,"PinuPond",5,9.9
"3889",4568,"PinuPond",15,13.53
"3890",4568,"PinuPond",25,32.34
"3891",4568,"PinuPond",30,72.93
"3892",4568,"PinuPond",50,194.26
"3893",4568,"PinuPond",55,31.46
"3894",4568,"PinuPond",60,83.49
"3895",4568,"PinuPond",65,54.89
"3896",4568,"PinuPond",70,81.84
"3897",4568,"PinuPond",100,1372.69
"3898",4568,"QuerGamb",20,17.71
"3899",4568,"QuerGamb",25,51.59
"3900",4568,"QuerGamb",30,219.56
"3901",4568,"QuerGamb",40,281.82
"3902",4851,"JuniOste",30,47.63
"3903",4851,"JuniOste",35,74.69
"3904",4851,"JuniOste",75,150.04
"3905",4851,"JuniOste",80,198.11
"3906",4851,"JuniOste",90,186.34
"3907",4851,"JuniOste",100,2599.85
"3908",4851,"JuniOste",105,607.97
"3909",4851,"PinuEdul",40,35.86
"3910",4851,"PinuEdul",80,106.48
"3911",4851,"PinuEdul",110,49.28
"3912",4851,"PinuEdul",120,29.26
"3913",4851,"PinuEdul",125,212.63
"3914",4851,"PinuEdul",130,262.57
"3915",4851,"PinuEdul",145,116.6
"3916",4851,"PinuEdul",150,136.95
"3917",4851,"PinuEdul",155,148.83
"3918",4851,"PinuEdul",170,263.12
"3919",4851,"PinuEdul",175,627.55
"3920",4851,"PinuEdul",185,462.22
"3921",4366,"JuniOste",60,14.52
"3922",4366,"JuniOste",70,71.06
"3923",4366,"JuniOste",85,157.41
