"MapCode","SpeciesName","CohortAge","CohortBiomass"
699,"AbieLasi",65,427
699,"AbieLasi",70,107
699,"AbieLasi",75,242
699,"AbieLasi",85,414
699,"AbieLasi",90,424
699,"AbieLasi",105,765
699,"AbieLasi",110,759
699,"AbieLasi",115,934
699,"AbieLasi",125,1076
699,"PopuTrem",50,143
699,"PopuTrem",75,136
699,"PopuTrem",85,225
699,"PopuTrem",95,418
699,"PopuTrem",105,616
704,"PopuTrem",60,26
704,"PopuTrem",65,136
704,"PopuTrem",70,379
704,"PopuTrem",75,164
704,"PopuTrem",85,160
714,"PopuTrem",60,22
714,"PopuTrem",65,116
714,"PopuTrem",70,344
714,"PopuTrem",75,782
714,"PopuTrem",80,1343
714,"PopuTrem",85,284
714,"PopuTrem",90,337
714,"PopuTrem",105,543
722,"AbieLasi",40,131
722,"AbieLasi",50,359
722,"AbieLasi",55,19
722,"AbieLasi",60,57
722,"AbieLasi",65,152
722,"AbieLasi",75,142
722,"AbieLasi",90,340
722,"PopuTrem",65,186
722,"PopuTrem",70,256
722,"PopuTrem",75,772
722,"PopuTrem",80,819
722,"PopuTrem",85,967
722,"PopuTrem",90,3059
722,"PopuTrem",95,1292
722,"PopuTrem",100,3251
732,"PiceEnge",165,660
732,"PopuTrem",50,169
732,"PopuTrem",55,637
732,"PopuTrem",60,930
732,"PopuTrem",65,642
732,"PopuTrem",70,582
732,"PopuTrem",75,851
732,"PopuTrem",80,844
732,"PopuTrem",85,64
732,"PopuTrem",90,267
732,"PopuTrem",105,485
732,"PopuTrem",110,563
747,"AbieLasi",60,49
747,"PiceEnge",75,333
747,"PiceEnge",95,510
747,"PiceEnge",110,1319
747,"PiceEnge",115,3024
747,"PiceEnge",125,1265
747,"PiceEnge",130,2056
747,"PiceEnge",145,2988
748,"AbieConc",35,54
748,"AbieConc",60,56
748,"AbieConc",65,79
748,"AbieConc",70,237
748,"AbieConc",75,348
748,"AbieConc",80,601
748,"AbieConc",85,330
748,"AbieConc",95,541
748,"AbieConc",105,2204
748,"AbieConc",110,644
748,"AbieConc",115,962
748,"PopuTrem",60,402
748,"PopuTrem",65,216
748,"PopuTrem",70,86
748,"PopuTrem",75,104
748,"PopuTrem",80,250
748,"PopuTrem",95,297
748,"PopuTrem",100,583
748,"QuerGamb",15,266
748,"QuerGamb",20,1294
748,"QuerGamb",25,446
767,"JuniOste",30,31
767,"JuniOste",40,175
767,"JuniOste",50,95
767,"JuniOste",55,655
767,"JuniOste",60,522
767,"JuniOste",65,269
767,"JuniOste",70,349
767,"AbieLasi",35,64
767,"AbieLasi",40,277
767,"AbieLasi",45,449
767,"AbieLasi",60,51
767,"AbieLasi",65,88
767,"AbieLasi",80,137
767,"PiceEnge",35,95
767,"PiceEnge",55,36
767,"PiceEnge",70,138
770,"JuniOste",65,10
770,"JuniOste",80,507
770,"JuniOste",90,586
770,"JuniOste",95,396
770,"JuniOste",100,1120
770,"JuniOste",105,1050
770,"JuniOste",110,1281
774,"JuniOste",40,16
774,"JuniOste",70,27
774,"JuniOste",75,69
774,"JuniOste",80,38
774,"JuniOste",115,143
774,"JuniOste",120,142
774,"JuniOste",125,156
774,"JuniOste",130,230
774,"JuniOste",135,274
774,"JuniOste",165,522
774,"PinuEdul",75,17
774,"PinuEdul",85,35
774,"PinuEdul",90,75
774,"PinuEdul",95,115
774,"PinuEdul",115,99
774,"PinuEdul",145,329
774,"PinuEdul",155,264
774,"PinuEdul",165,334
774,"PinuEdul",170,333
774,"PinuEdul",175,291
774,"PinuEdul",180,366
774,"PinuEdul",185,359
774,"PinuEdul",270,808
774,"PinuEdul",285,999
780,"AbieConc",35,13
780,"AbieConc",45,178
780,"AbieConc",95,1525
780,"AbieConc",105,1393
780,"AbieConc",115,845
780,"AbieConc",125,1028
780,"PinuPond",60,242
780,"PinuPond",75,337
780,"PinuPond",85,577
780,"PinuPond",90,459
780,"PinuPond",95,1334
780,"PinuPond",125,1267
780,"QuerGamb",10,28
780,"QuerGamb",15,276
780,"QuerGamb",20,356
791,"AbieLasi",50,14
791,"AbieLasi",55,88
791,"AbieLasi",60,179
791,"AbieLasi",65,124
791,"AbieLasi",70,88
791,"AbieLasi",80,181
791,"AbieLasi",105,490
791,"PiceEnge",45,258
791,"PiceEnge",50,333
791,"PiceEnge",90,411
791,"PiceEnge",95,694
791,"PiceEnge",100,784
791,"PiceEnge",110,1083
791,"PiceEnge",140,2033
791,"PopuTrem",65,308
791,"PopuTrem",70,457
791,"PopuTrem",75,1986
791,"PopuTrem",80,2273
791,"PopuTrem",85,1054
791,"PopuTrem",90,1976
791,"PopuTrem",95,943
791,"PopuTrem",105,705
791,"PopuTrem",110,896
791,"PopuTrem",130,1340
801,"JuniOste",125,95
801,"PinuEdul",15,10
801,"PinuEdul",35,65
801,"PinuEdul",50,130
801,"PinuEdul",90,47
801,"PinuEdul",95,67
801,"PinuEdul",110,81
801,"PinuEdul",130,129
801,"PinuEdul",140,168
801,"PinuPond",15,21
801,"PinuPond",20,32
801,"PinuPond",45,30
801,"PinuPond",65,292
801,"QuerGamb",10,178
801,"QuerGamb",25,15
806,"PinuEdul",75,59
806,"PinuEdul",80,22
806,"PinuPond",40,135
806,"PinuPond",45,93
806,"PinuPond",50,464
806,"PinuPond",55,603
806,"PinuPond",60,488
806,"PinuPond",65,692
806,"PinuPond",70,456
806,"PinuPond",75,379
806,"PinuPond",95,431
806,"PseuMenz",50,26
806,"PseuMenz",60,99
806,"QuerGamb",10,192
806,"QuerGamb",15,390
806,"QuerGamb",20,303
815,"AbieConc",80,223
815,"AbieConc",90,390
815,"PiceEnge",60,70
815,"PiceEnge",65,117
815,"PiceEnge",150,2796
815,"PseuMenz",125,1927
815,"PopuTrem",65,465
815,"PopuTrem",70,1325
815,"PopuTrem",75,2412
815,"PopuTrem",80,4580
815,"PopuTrem",85,5486
815,"PopuTrem",90,2747
815,"PopuTrem",95,3468
815,"PopuTrem",100,1216
815,"PopuTrem",105,1458
826,"JuniOste",90,37
826,"JuniOste",120,111
826,"JuniOste",125,76
826,"JuniOste",165,240
826,"PinuPond",160,2093
826,"QuerGamb",10,644
826,"QuerGamb",15,1211
826,"QuerGamb",20,25
840,"JuniOste",40,7
840,"JuniOste",75,42
840,"JuniOste",85,457
840,"JuniOste",95,101
840,"JuniOste",100,619
865,"AbieLasi",45,205
865,"AbieLasi",50,20
865,"AbieLasi",55,76
865,"AbieLasi",60,218
865,"AbieLasi",70,101
865,"AbieLasi",75,168
865,"PiceEnge",65,241
865,"PiceEnge",70,336
865,"PiceEnge",80,642
865,"PiceEnge",85,804
865,"PiceEnge",90,908
865,"PiceEnge",95,508
865,"PiceEnge",100,731
865,"PiceEnge",110,855
868,"JuniOste",55,39
868,"JuniOste",85,248
868,"JuniOste",95,385
868,"AbieLasi",65,70
868,"AbieLasi",80,244
868,"PiceEnge",60,78
868,"PiceEnge",70,148
868,"PiceEnge",75,350
868,"PiceEnge",95,420
868,"PiceEnge",120,782
868,"PopuTrem",45,63
868,"PopuTrem",55,936
868,"PopuTrem",60,37
868,"PopuTrem",65,208
868,"PopuTrem",70,212
868,"PopuTrem",75,397
868,"PopuTrem",80,561
868,"PopuTrem",85,154
868,"PopuTrem",90,381
874,"JuniOste",35,32
874,"AbieLasi",55,23
874,"AbieLasi",75,122
874,"PiceEnge",40,140
874,"PiceEnge",60,216
874,"PiceEnge",65,132
874,"PiceEnge",70,170
874,"PiceEnge",75,271
874,"PopuTrem",85,277
875,"AbieLasi",35,32
875,"AbieLasi",60,124
875,"AbieLasi",70,686
875,"PiceEnge",90,557
875,"PseuMenz",35,75
875,"PseuMenz",40,122
875,"PseuMenz",50,231
875,"PseuMenz",55,791
875,"PseuMenz",60,672
875,"PseuMenz",65,972
875,"PseuMenz",70,2730
875,"PseuMenz",75,1553
875,"PseuMenz",80,2793
875,"PseuMenz",85,1474
875,"PseuMenz",100,1359
875,"PseuMenz",105,1687
875,"PopuTrem",60,414
875,"PopuTrem",65,409
875,"PopuTrem",70,299
875,"PopuTrem",75,611
875,"PopuTrem",80,622
12,"JuniOste",90,28
12,"JuniOste",120,77
12,"JuniOste",130,84
12,"JuniOste",140,106
12,"JuniOste",185,248
12,"JuniOste",225,258
18,"JuniOste",65,173
18,"JuniOste",70,165
18,"JuniOste",75,306
18,"AbieConc",55,49
18,"AbieConc",60,72
18,"AbieConc",65,199
18,"AbieConc",80,215
18,"AbieConc",100,1198
18,"AbieConc",105,722
18,"AbieConc",110,826
18,"PinuPond",35,172
18,"PinuPond",40,53
18,"PinuPond",50,145
18,"PinuPond",55,159
18,"PinuPond",60,646
18,"PinuPond",65,206
18,"PinuPond",70,595
18,"PinuPond",75,365
18,"PinuPond",85,904
18,"PinuPond",95,576
18,"PinuPond",115,1094
18,"PinuPond",140,2199
18,"PinuPond",145,2607
18,"PinuPond",155,2664
18,"PseuMenz",50,102
18,"PseuMenz",60,511
18,"PseuMenz",65,198
18,"PseuMenz",70,262
18,"PseuMenz",80,315
18,"PseuMenz",90,1262
18,"PseuMenz",120,1370
18,"PopuTrem",65,108
20,"JuniOste",80,14
20,"JuniOste",150,167
20,"PinuPond",25,93
20,"PinuPond",30,305
20,"PinuPond",40,73
20,"PinuPond",45,123
20,"PinuPond",50,45
20,"PinuPond",55,116
20,"PinuPond",60,71
20,"PinuPond",65,140
20,"PinuPond",70,149
28,"JuniOste",95,29
28,"PinuEdul",15,10
28,"PinuEdul",35,56
28,"PinuEdul",135,107
28,"PinuEdul",195,330
28,"PinuEdul",210,350
28,"PinuPond",30,209
28,"PinuPond",45,30
28,"PinuPond",55,60
28,"PinuPond",115,675
28,"PinuPond",155,1857
30,"JuniOste",100,758
30,"AbieConc",45,205
30,"AbieConc",50,47
30,"AbieConc",55,241
30,"AbieConc",60,341
30,"AbieConc",65,256
30,"AbieConc",70,787
30,"AbieConc",75,678
30,"AbieConc",80,388
30,"AbieConc",85,426
30,"AbieConc",90,288
30,"AbieConc",95,1163
30,"AbieConc",100,1044
30,"AbieConc",110,736
30,"AbieConc",120,860
30,"AbieConc",130,1242
30,"AbieConc",175,2713
30,"PseuMenz",50,43
42,"PinuPond",50,202
42,"PinuPond",60,524
42,"PinuPond",65,258
42,"PinuPond",75,293
42,"PinuPond",80,1247
42,"PinuPond",120,1457
42,"PinuPond",145,2042
42,"PinuPond",150,2890
42,"PinuPond",160,3037
42,"PinuPond",165,3455
42,"PinuPond",180,4075
67,"JuniOste",80,576
67,"PinuPond",40,24
67,"PinuPond",50,83
67,"PinuPond",55,113
67,"PinuPond",65,468
67,"PinuPond",70,254
67,"PinuPond",80,1196
67,"PinuPond",85,423
67,"QuerGamb",30,208
67,"QuerGamb",90,2669
98,"JuniOste",70,16
98,"JuniOste",80,97
98,"JuniOste",115,85
98,"JuniOste",120,134
98,"JuniOste",135,180
98,"JuniOste",145,171
98,"JuniOste",160,256
98,"JuniOste",165,233
98,"JuniOste",170,269
98,"JuniOste",175,356
98,"JuniOste",190,835
98,"PinuEdul",125,104
102,"PinuPond",45,126
102,"PinuPond",55,66
102,"PinuPond",60,178
102,"PinuPond",75,546
102,"PinuPond",85,446
102,"PinuPond",95,1147
102,"PinuPond",100,1398
102,"PinuPond",115,964
102,"PinuPond",125,1051
102,"PinuPond",165,2571
104,"JuniOste",65,168
104,"JuniOste",70,18
104,"JuniOste",80,21
104,"PinuPond",40,44
104,"PinuPond",45,36
104,"PinuPond",50,60
104,"PinuPond",55,263
104,"PinuPond",70,139
104,"PinuPond",90,327
104,"PinuPond",95,513
104,"QuerGamb",10,81
104,"QuerGamb",20,261
104,"QuerGamb",25,450
104,"QuerGamb",30,851
108,"JuniOste",55,32
108,"JuniOste",70,175
108,"JuniOste",75,337
108,"JuniOste",80,603
108,"JuniOste",90,182
108,"JuniOste",95,270
108,"JuniOste",65,197
108,"JuniOste",100,78
108,"JuniOste",110,81
108,"JuniOste",120,110
108,"JuniOste",155,396
108,"JuniOste",205,657
116,"PinuPond",35,229
116,"PinuPond",55,270
116,"PinuPond",60,239
116,"PinuPond",70,129
116,"PinuPond",85,373
116,"PinuPond",90,807
116,"PinuPond",95,467
116,"PinuPond",100,570
116,"PinuPond",105,649
116,"PinuPond",110,860
118,"JuniOste",75,9
118,"JuniOste",90,18
118,"JuniOste",120,83
118,"JuniOste",145,148
118,"PinuPond",150,1124
131,"JuniOste",70,31
131,"PinuEdul",105,70
131,"PinuPond",20,21
131,"PinuPond",30,116
131,"PinuPond",40,53
131,"PinuPond",45,32
131,"PinuPond",50,314
131,"PinuPond",55,282
131,"PinuPond",60,436
131,"PinuPond",65,182
131,"PinuPond",80,367
131,"PinuPond",100,693
131,"PinuPond",130,1097
131,"PinuPond",160,2347
131,"QuerGamb",20,32
131,"QuerGamb",25,41
142,"JuniOste",130,204
142,"JuniOste",145,211
142,"JuniOste",160,247
142,"JuniOste",285,1493
142,"PinuEdul",70,36
142,"PinuEdul",75,22
142,"PinuEdul",85,34
142,"PinuEdul",95,120
142,"PinuEdul",100,66
142,"PinuEdul",105,75
142,"PinuEdul",110,75
142,"PinuEdul",120,238
142,"PinuEdul",175,245
142,"PinuEdul",190,355
152,"JuniOste",75,14
152,"JuniOste",115,52
152,"JuniOste",135,125
152,"JuniOste",150,147
152,"JuniOste",155,256
152,"JuniOste",170,286
152,"PinuEdul",15,10
152,"PinuEdul",20,22
152,"PinuEdul",25,28
152,"PinuEdul",30,39
152,"PinuEdul",40,69
152,"PinuEdul",60,182
152,"PinuEdul",70,9
152,"PinuEdul",80,43
152,"PinuEdul",85,54
152,"PinuEdul",90,28
152,"PinuEdul",95,42
152,"PinuEdul",140,121
154,"JuniOste",80,19
154,"JuniOste",95,39
154,"PinuPond",65,106
154,"PinuPond",75,204
154,"PinuPond",105,578
154,"PinuPond",110,730
154,"PinuPond",120,1923
154,"QuerGamb",10,273
154,"QuerGamb",15,619
154,"QuerGamb",25,93
154,"QuerGamb",45,288
158,"JuniOste",40,112
158,"JuniOste",50,25
158,"JuniOste",55,13
158,"JuniOste",90,208
158,"JuniOste",125,183
158,"JuniOste",130,193
158,"JuniOste",150,337
158,"JuniOste",165,430
158,"JuniOste",170,373
158,"JuniOste",270,1191
161,"JuniOste",100,152
161,"JuniOste",105,50
161,"JuniOste",110,74
161,"JuniOste",120,243
161,"JuniOste",135,164
161,"PinuPond",50,54
161,"PinuPond",55,89
161,"PinuPond",90,335
161,"PinuPond",95,447
175,"JuniOste",70,13
175,"JuniOste",80,39
175,"JuniOste",95,51
175,"JuniOste",100,56
175,"JuniOste",105,76
175,"JuniOste",120,120
175,"JuniOste",140,225
175,"JuniOste",150,519
175,"JuniOste",155,284
177,"JuniOste",55,59
177,"PinuPond",30,108
177,"PinuPond",50,97
177,"PinuPond",65,673
177,"PinuPond",75,239
177,"PinuPond",85,379
177,"PinuPond",95,1039
177,"PinuPond",125,1195
177,"PinuPond",170,3281
177,"PinuPond",175,3774
177,"PseuMenz",60,83
177,"PseuMenz",115,1216
177,"PopuTrem",85,226
177,"PopuTrem",90,316
177,"PopuTrem",95,525
177,"PopuTrem",105,415
177,"PopuTrem",120,334
198,"JuniOste",75,20
198,"JuniOste",80,66
198,"JuniOste",85,19
198,"JuniOste",90,94
198,"JuniOste",100,106
198,"JuniOste",145,146
198,"PinuEdul",80,45
198,"PinuEdul",95,64
198,"PinuEdul",105,181
198,"PinuEdul",110,209
198,"PinuEdul",115,129
198,"PinuEdul",155,249
198,"PinuEdul",160,286
198,"PinuEdul",175,263
198,"PinuEdul",185,418
198,"PinuEdul",245,596
200,"PinuPond",35,172
200,"PinuPond",40,107
200,"PinuPond",50,101
200,"PinuPond",55,51
200,"PinuPond",60,297
200,"PinuPond",65,308
200,"PinuPond",70,529
200,"PinuPond",75,522
200,"PinuPond",90,421
200,"PinuPond",100,469
200,"PinuPond",165,2560
200,"PinuPond",170,3873
216,"JuniOste",60,123
216,"JuniOste",65,197
216,"JuniOste",75,28
216,"JuniOste",80,19
216,"JuniOste",90,42
216,"JuniOste",105,184
216,"JuniOste",115,93
216,"JuniOste",120,257
216,"JuniOste",145,227
216,"JuniOste",155,288
216,"PinuEdul",100,77
216,"PinuPond",45,45
216,"PinuPond",50,51
216,"PinuPond",55,171
216,"PinuPond",65,92
216,"PinuPond",70,103
216,"PinuPond",115,989
216,"PinuPond",120,1021
216,"QuerGamb",10,93
216,"QuerGamb",20,66
216,"QuerGamb",25,40
218,"AbieConc",55,17
218,"PinuPond",40,34
218,"PinuPond",45,58
218,"PinuPond",50,286
218,"PinuPond",55,208
218,"PinuPond",60,482
218,"PinuPond",65,615
218,"PinuPond",70,1033
218,"PinuPond",90,1098
218,"PinuPond",95,610
218,"PinuPond",100,614
218,"PinuPond",105,782
218,"PinuPond",240,6426
251,"JuniOste",50,65
251,"JuniOste",75,16
251,"JuniOste",105,52
251,"JuniOste",125,112
251,"JuniOste",135,196
251,"JuniOste",145,241
251,"PinuPond",40,32
251,"PinuPond",45,110
251,"PinuPond",50,63
251,"PinuPond",55,310
251,"PinuPond",70,179
251,"PinuPond",90,364
251,"QuerGamb",25,67
251,"QuerGamb",35,147
257,"JuniOste",45,39
257,"JuniOste",85,19
257,"JuniOste",95,43
257,"JuniOste",120,82
257,"JuniOste",135,168
257,"JuniOste",145,645
257,"JuniOste",160,605
257,"JuniOste",165,313
257,"JuniOste",170,253
257,"JuniOste",190,366
257,"JuniOste",275,765
257,"JuniOste",280,1111
263,"PinuPond",65,146
263,"PinuPond",80,276
263,"PinuPond",85,307
263,"PinuPond",105,1190
263,"PinuPond",115,787
263,"QuerGamb",20,2808
263,"QuerGamb",25,797
263,"QuerGamb",30,71
263,"QuerGamb",35,102
274,"JuniOste",40,28
274,"JuniOste",45,43
274,"JuniOste",50,65
274,"JuniOste",120,180
274,"JuniOste",170,484
274,"PseuMenz",50,42
274,"PseuMenz",60,228
274,"PseuMenz",65,466
274,"PseuMenz",70,182
274,"PseuMenz",85,403
274,"QuerGamb",20,44
274,"QuerGamb",25,200
274,"QuerGamb",70,1361
284,"JuniOste",65,73
284,"JuniOste",85,181
284,"JuniOste",55,100
284,"JuniOste",70,8
284,"JuniOste",75,18
284,"JuniOste",90,35
284,"JuniOste",95,52
284,"JuniOste",130,118
284,"JuniOste",160,620
284,"JuniOste",165,282
284,"JuniOste",175,655
286,"JuniOste",145,174
286,"PinuPond",40,26
286,"PinuPond",45,74
286,"PinuPond",60,212
286,"PinuPond",65,388
286,"PinuPond",75,425
286,"PinuPond",85,322
286,"PinuPond",110,800
286,"PinuPond",115,1064
286,"PinuPond",165,3940
309,"PinuPond",85,224
309,"PinuPond",110,529
309,"PinuPond",145,1859
311,"AbieConc",35,37
311,"AbieConc",50,14
311,"AbieConc",55,96
311,"AbieConc",60,104
311,"AbieConc",85,707
311,"AbieConc",90,782
311,"AbieConc",150,1892
311,"PseuMenz",40,122
311,"PseuMenz",50,21
311,"PseuMenz",60,68
311,"PseuMenz",65,255
311,"PseuMenz",70,160
311,"PseuMenz",75,232
311,"PseuMenz",90,567
311,"PopuTrem",70,109
311,"PopuTrem",75,140
311,"PopuTrem",80,176
311,"PopuTrem",85,66
311,"PopuTrem",105,445
311,"PopuTrem",115,738
311,"QuerGamb",20,22
317,"AbieConc",35,52
317,"AbieConc",40,61
317,"PicePung",45,302
317,"PicePung",55,46
317,"PicePung",75,176
317,"PicePung",105,850
317,"PicePung",110,1035
317,"PinuPond",35,172
317,"PinuPond",45,88
317,"PinuPond",50,117
317,"PinuPond",55,105
317,"PinuPond",60,148
317,"PinuPond",100,1057
317,"PinuPond",150,2911
317,"PopuTrem",80,91
326,"PinuPond",35,205
326,"PinuPond",40,10
326,"PinuPond",65,142
326,"PinuPond",70,189
326,"PinuPond",75,220
326,"PinuPond",105,733
326,"PinuPond",185,3847
326,"QuerGamb",25,53
345,"AbieConc",55,60
345,"AbieConc",75,181
345,"AbieConc",130,1655
345,"AbieConc",145,2593
345,"PinuPond",45,42
345,"PinuPond",50,411
345,"PinuPond",60,723
345,"PinuPond",65,540
345,"PinuPond",70,670
345,"PinuPond",75,506
345,"PinuPond",80,921
345,"PinuPond",90,530
345,"PinuPond",100,757
345,"PinuPond",105,971
345,"PinuPond",130,1917
345,"PinuPond",165,3854
345,"PseuMenz",90,724
357,"JuniOste",105,90
357,"PinuEdul",95,47
357,"PinuEdul",105,55
357,"PinuEdul",110,108
357,"PinuEdul",125,122
357,"PinuEdul",130,98
357,"PinuPond",20,32
357,"PinuPond",40,15
357,"PinuPond",50,56
357,"PinuPond",55,86
357,"PinuPond",60,230
357,"PinuPond",65,278
357,"PinuPond",70,405
357,"PinuPond",75,1133
357,"PinuPond",80,295
357,"PinuPond",85,687
357,"PinuPond",120,985
357,"PinuPond",125,1093
360,"JuniOste",75,20
360,"JuniOste",90,25
360,"JuniOste",115,109
360,"JuniOste",120,98
360,"JuniOste",355,1698
360,"PinuPond",25,61
360,"PinuPond",30,152
360,"PinuPond",55,104
360,"PinuPond",85,341
360,"PinuPond",90,347
360,"PinuPond",95,892
360,"PinuPond",105,1748
360,"QuerGamb",10,299
360,"QuerGamb",15,684
360,"QuerGamb",20,29
360,"QuerGamb",25,349
360,"QuerGamb",30,739
360,"QuerGamb",35,503
360,"QuerGamb",40,652
360,"QuerGamb",55,584
366,"AbieConc",70,96
366,"AbieConc",95,301
366,"PinuPond",40,49
366,"PinuPond",45,70
366,"PinuPond",50,135
366,"PinuPond",55,84
366,"PinuPond",80,757
366,"PinuPond",90,463
366,"PinuPond",95,576
366,"PinuPond",100,697
366,"PinuPond",110,1498
366,"PinuPond",115,802
366,"PinuPond",135,1358
366,"QuerGamb",20,45
366,"QuerGamb",25,111
366,"QuerGamb",40,931
366,"QuerGamb",45,1508
366,"QuerGamb",55,1933
373,"JuniOste",75,7
373,"JuniOste",80,10
373,"JuniOste",95,19
373,"JuniOste",115,51
373,"JuniOste",120,57
373,"JuniOste",125,55
373,"PinuEdul",95,22
373,"PinuEdul",105,55
393,"PinuPond",60,134
393,"PinuPond",70,141
393,"PinuPond",95,552
393,"PinuPond",100,1393
393,"PinuPond",110,867
393,"PinuPond",120,784
393,"PinuPond",125,3014
402,"JuniOste",40,13
402,"JuniOste",75,28
402,"JuniOste",90,74
402,"JuniOste",95,59
402,"JuniOste",100,93
402,"JuniOste",120,159
402,"JuniOste",125,126
402,"JuniOste",130,232
402,"JuniOste",135,483
402,"JuniOste",140,232
402,"JuniOste",145,262
402,"JuniOste",160,329
402,"JuniOste",165,361
402,"PinuEdul",90,56
402,"PinuEdul",100,70
402,"PinuEdul",115,185
402,"PinuEdul",125,273
402,"PinuEdul",130,449
402,"PinuEdul",145,363
402,"PinuEdul",160,466
402,"PinuEdul",165,171
402,"PinuEdul",170,161
402,"PinuEdul",180,281
402,"PinuEdul",240,512
410,"JuniOste",40,16
410,"JuniOste",90,41
410,"JuniOste",125,153
410,"JuniOste",155,166
410,"JuniOste",175,201
410,"JuniOste",215,397
410,"JuniOste",220,494
410,"PinuEdul",45,100
410,"PinuEdul",70,22
410,"PinuEdul",90,41
410,"PinuEdul",105,83
410,"PinuEdul",110,91
410,"PinuEdul",115,65
410,"PinuEdul",120,208
410,"PinuEdul",145,156
410,"PinuEdul",155,225
410,"PinuEdul",160,191
418,"JuniOste",265,1107
418,"PinuEdul",70,22
418,"PinuEdul",80,26
418,"PinuPond",15,5
418,"PinuPond",35,205
418,"PinuPond",40,76
418,"PinuPond",45,33
418,"PinuPond",50,153
418,"PinuPond",65,138
418,"PinuPond",80,372
418,"PinuPond",125,1500
418,"PinuPond",140,1504
418,"PinuPond",155,2674
418,"PinuPond",185,3834
433,"JuniOste",40,22
433,"JuniOste",60,130
433,"JuniOste",80,33
433,"JuniOste",90,37
433,"JuniOste",100,56
433,"JuniOste",110,209
433,"JuniOste",115,233
433,"JuniOste",120,122
433,"JuniOste",150,311
433,"JuniOste",235,673
433,"PinuPond",45,103
433,"PinuPond",50,166
433,"PinuPond",60,212
433,"PinuPond",70,445
433,"PinuPond",75,547
433,"PinuPond",95,502
433,"PinuPond",100,578
433,"QuerGamb",20,24
433,"QuerGamb",40,197
454,"JuniOste",40,23
454,"JuniOste",95,203
454,"PinuPond",40,38
454,"PinuPond",105,620
454,"PinuPond",120,1246
454,"QuerGamb",10,209
454,"QuerGamb",20,44
454,"QuerGamb",25,150
454,"QuerGamb",30,82
468,"JuniOste",75,28
468,"JuniOste",90,66
468,"JuniOste",110,106
468,"JuniOste",135,169
468,"JuniOste",155,256
468,"JuniOste",160,293
468,"JuniOste",170,327
468,"JuniOste",190,484
468,"JuniOste",215,660
468,"PinuEdul",20,35
468,"PinuEdul",90,58
468,"PinuPond",40,15
468,"PinuPond",60,89
468,"QuerGamb",25,61
468,"QuerGamb",30,136
468,"QuerGamb",35,156
468,"QuerGamb",40,223
468,"QuerGamb",45,279
468,"QuerGamb",55,350
475,"JuniOste",75,37
475,"JuniOste",80,82
475,"JuniOste",85,37
475,"JuniOste",90,82
475,"JuniOste",95,89
475,"JuniOste",105,59
475,"JuniOste",125,104
475,"PinuPond",25,128
475,"PinuPond",35,194
475,"PinuPond",40,99
475,"PinuPond",45,242
