MapCode,SpeciesName,CohortAge,CohortBiomass
11626,PseuMenz,65,96
11626,PseuMenz,70,357
11626,PseuMenz,75,696
11626,PseuMenz,80,324
11626,PseuMenz,85,367
11626,PseuMenz,100,539
11626,PseuMenz,105,894
11626,PseuMenz,145,4374
11863,AbieLasi,30,31
11863,AbieLasi,35,228
11863,AbieLasi,40,213
11863,AbieLasi,45,192
11863,AbieLasi,55,292
11863,AbieLasi,60,217
11863,AbieLasi,65,428
11863,AbieLasi,70,108
11863,AbieLasi,75,243
11863,AbieLasi,85,415
11863,AbieLasi,90,425
11863,AbieLasi,105,765
11863,AbieLasi,110,759
11863,AbieLasi,115,935
11863,AbieLasi,125,1077
11863,PopuTrem,50,143
11863,PopuTrem,75,136
11863,PopuTrem,85,226
11863,PopuTrem,95,419
11863,PopuTrem,105,616
11940,PopuTrem,60,27
11940,PopuTrem,65,137
11940,PopuTrem,70,380
11940,PopuTrem,75,164
11940,PopuTrem,85,161
12168,PopuTrem,60,22
12168,PopuTrem,65,117
12168,PopuTrem,70,345
12168,PopuTrem,75,783
12168,PopuTrem,80,1343
12168,PopuTrem,85,284
12168,PopuTrem,90,337
12168,PopuTrem,105,543
12327,AbieLasi,40,131
12327,AbieLasi,50,360
12327,AbieLasi,55,19
12327,AbieLasi,60,58
12327,AbieLasi,65,152
12327,AbieLasi,75,143
12327,AbieLasi,90,340
12327,PopuTrem,65,187
12327,PopuTrem,70,257
12327,PopuTrem,75,772
12327,PopuTrem,80,819
12327,PopuTrem,85,967
12327,PopuTrem,90,3059
12327,PopuTrem,95,1292
12327,PopuTrem,100,3251
12386,PiceEnge,165,660
12386,PopuTrem,50,169
12386,PopuTrem,55,637
12386,PopuTrem,60,930
12386,PopuTrem,65,643
12386,PopuTrem,70,583
12386,PopuTrem,75,851
12386,PopuTrem,80,844
12386,PopuTrem,85,65
12386,PopuTrem,90,268
12386,PopuTrem,105,486
12386,PopuTrem,110,564
12479,AbieLasi,60,50
12479,PiceEnge,75,333
12479,PiceEnge,95,510
12479,PiceEnge,110,1319
12479,PiceEnge,115,3025
12479,PiceEnge,125,1266
12479,PiceEnge,130,2056
12479,PiceEnge,145,2988
12482,AbieConc,35,55
12482,AbieConc,60,57
12482,AbieConc,65,80
12482,AbieConc,70,237
12482,AbieConc,75,348
12482,AbieConc,80,601
12482,AbieConc,85,330
12482,AbieConc,95,542
12482,AbieConc,105,2205
12482,AbieConc,110,645
12482,AbieConc,115,963
12482,PopuTrem,60,403
12482,PopuTrem,65,216
12482,PopuTrem,70,86
12482,PopuTrem,75,105
12482,PopuTrem,80,250
12482,PopuTrem,95,298
12482,PopuTrem,100,583
12482,QuerGamb,15,266
12482,QuerGamb,20,1294
12482,QuerGamb,25,447
12635,JuniOste,30,31
12635,JuniOste,40,176
12635,JuniOste,50,95
12635,JuniOste,55,655
12635,JuniOste,60,523
12635,JuniOste,65,269
12635,JuniOste,70,349
12635,AbieLasi,35,65
12635,AbieLasi,40,278
12635,AbieLasi,45,449
12635,AbieLasi,60,52
12635,AbieLasi,65,88
12635,AbieLasi,80,137
12635,PiceEnge,35,95
12635,PiceEnge,55,36
12635,PiceEnge,70,138
12673,JuniOste,65,10
12673,JuniOste,80,508
12673,JuniOste,90,586
12673,JuniOste,95,396
12673,JuniOste,100,1120
12673,JuniOste,105,1051
12673,JuniOste,110,1282
12709,JuniOste,40,16
12709,JuniOste,70,27
12709,JuniOste,75,69
12709,JuniOste,80,39
12709,JuniOste,115,144
12709,JuniOste,120,143
12709,JuniOste,125,156
12709,JuniOste,130,231
12709,JuniOste,135,274
12709,JuniOste,165,523
12709,PinuEdul,75,17
12709,PinuEdul,85,35
12709,PinuEdul,90,76
12709,PinuEdul,95,116
12709,PinuEdul,115,100
12709,PinuEdul,145,330
12709,PinuEdul,155,264
12709,PinuEdul,165,334
12709,PinuEdul,170,334
12709,PinuEdul,175,291
12709,PinuEdul,180,367
12709,PinuEdul,185,359
12709,PinuEdul,270,808
12709,PinuEdul,285,1000
12742,AbieConc,35,13
12742,AbieConc,45,179
12742,AbieConc,95,1525
12742,AbieConc,105,1394
12742,AbieConc,115,846
12742,AbieConc,125,1028
12742,PinuPond,60,243
12742,PinuPond,75,338
12742,PinuPond,85,578
12742,PinuPond,90,460
12742,PinuPond,95,1335
12742,PinuPond,125,1268
12742,QuerGamb,10,29
12742,QuerGamb,15,276
12742,QuerGamb,20,356
12777,AbieLasi,50,15
12777,AbieLasi,55,89
12777,AbieLasi,60,180
12777,AbieLasi,65,125
12777,AbieLasi,70,89
12777,AbieLasi,80,181
12777,AbieLasi,105,490
12777,PiceEnge,45,259
12777,PiceEnge,50,334
12777,PiceEnge,90,411
12777,PiceEnge,95,695
12777,PiceEnge,100,785
12777,PiceEnge,110,1083
12777,PiceEnge,140,2034
12777,PopuTrem,65,308
12777,PopuTrem,70,458
12777,PopuTrem,75,1987
12777,PopuTrem,80,2274
12777,PopuTrem,85,1054
12777,PopuTrem,90,1976
12777,PopuTrem,95,944
12777,PopuTrem,105,706
12777,PopuTrem,110,896
12777,PopuTrem,130,1340
12932,JuniOste,125,96
12932,PinuEdul,15,11
12932,PinuEdul,35,65
12932,PinuEdul,50,130
12932,PinuEdul,90,47
12932,PinuEdul,95,68
12932,PinuEdul,110,82
12932,PinuEdul,130,129
12932,PinuEdul,140,168
12932,PinuPond,15,22
12932,PinuPond,20,32
12932,PinuPond,45,31
12932,PinuPond,65,292
12932,QuerGamb,10,178
12932,QuerGamb,25,16
12943,PinuEdul,75,59
12943,PinuEdul,80,23
12943,PinuPond,40,135
12943,PinuPond,45,93
12943,PinuPond,50,465
12943,PinuPond,55,604
12943,PinuPond,60,489
12943,PinuPond,65,693
12943,PinuPond,70,456
12943,PinuPond,75,380
12943,PinuPond,95,432
12943,PseuMenz,50,26
12943,PseuMenz,60,99
12943,QuerGamb,10,193
12943,QuerGamb,15,391
12943,QuerGamb,20,303
13204,AbieConc,80,223
13204,AbieConc,90,390
13204,PiceEnge,60,71
13204,PiceEnge,65,117
13204,PiceEnge,150,2797
13204,PseuMenz,125,1927
13204,PopuTrem,65,465
13204,PopuTrem,70,1325
13204,PopuTrem,75,2413
13204,PopuTrem,80,4581
13204,PopuTrem,85,5486
13204,PopuTrem,90,2747
13204,PopuTrem,95,3468
13204,PopuTrem,100,1217
13204,PopuTrem,105,1459
13378,JuniOste,90,38
13378,JuniOste,120,112
13378,JuniOste,125,77
13378,JuniOste,165,241
13378,PinuPond,160,2094
13378,QuerGamb,10,645
13378,QuerGamb,15,1211
13378,QuerGamb,20,25
13513,JuniOste,40,8
13513,JuniOste,75,42
13513,JuniOste,85,457
13513,JuniOste,95,101
13513,JuniOste,100,620
13917,AbieLasi,45,206
13917,AbieLasi,50,20
13917,AbieLasi,55,76
13917,AbieLasi,60,218
13917,AbieLasi,70,102
13917,AbieLasi,75,168
13917,PiceEnge,65,242
13917,PiceEnge,70,336
13917,PiceEnge,80,643
13917,PiceEnge,85,805
13917,PiceEnge,90,908
13917,PiceEnge,95,509
13917,PiceEnge,100,731
13917,PiceEnge,110,856
13934,JuniOste,55,39
13934,JuniOste,85,248
13934,JuniOste,95,386
13934,AbieLasi,65,70
13934,AbieLasi,80,245
13934,PiceEnge,60,78
13934,PiceEnge,70,149
13934,PiceEnge,75,350
13934,PiceEnge,95,420
13934,PiceEnge,120,782
13934,PopuTrem,45,63
13934,PopuTrem,55,936
13934,PopuTrem,60,38
13934,PopuTrem,65,209
13934,PopuTrem,70,212
13934,PopuTrem,75,398
13934,PopuTrem,80,562
13934,PopuTrem,85,154
13934,PopuTrem,90,382
14014,JuniOste,35,33
14014,AbieLasi,55,23
14014,AbieLasi,75,123
14014,PiceEnge,40,140
14014,PiceEnge,60,216
14014,PiceEnge,65,132
14014,PiceEnge,70,171
14014,PiceEnge,75,271
14014,PopuTrem,85,278
14016,AbieLasi,35,32
14016,AbieLasi,60,124
14016,AbieLasi,70,687
14016,PiceEnge,90,557
14016,PseuMenz,35,76
14016,PseuMenz,40,122
14016,PseuMenz,50,231
14016,PseuMenz,55,792
14016,PseuMenz,60,673
14016,PseuMenz,65,972
14016,PseuMenz,70,2731
14016,PseuMenz,75,1553
14016,PseuMenz,80,2794
14016,PseuMenz,85,1474
14016,PseuMenz,100,1359
14016,PseuMenz,105,1688
14016,PopuTrem,60,414
14016,PopuTrem,65,410
14016,PopuTrem,70,300
14016,PopuTrem,75,612
14016,PopuTrem,80,623
3800,JuniOste,90,28
3800,JuniOste,120,77
3800,JuniOste,130,84
3800,JuniOste,140,107
3800,JuniOste,185,248
3800,JuniOste,225,259
3826,JuniOste,65,174
3826,JuniOste,70,165
3826,JuniOste,75,307
3826,AbieConc,55,49
3826,AbieConc,60,73
3826,AbieConc,65,200
3826,AbieConc,80,216
3826,AbieConc,100,1199
3826,AbieConc,105,722
3826,AbieConc,110,827
3826,PinuPond,35,173
3826,PinuPond,40,54
3826,PinuPond,50,145
3826,PinuPond,55,159
3826,PinuPond,60,646
3826,PinuPond,65,206
3826,PinuPond,70,596
3826,PinuPond,75,366
3826,PinuPond,85,904
3826,PinuPond,95,577
3826,PinuPond,115,1095
3826,PinuPond,140,2199
3826,PinuPond,145,2608
3826,PinuPond,155,2665
3826,PseuMenz,50,102
3826,PseuMenz,60,512
3826,PseuMenz,65,198
3826,PseuMenz,70,263
3826,PseuMenz,80,315
3826,PseuMenz,90,1262
3826,PseuMenz,120,1370
3826,PopuTrem,65,108
3828,JuniOste,80,15
3828,JuniOste,150,167
3828,PinuPond,25,93
3828,PinuPond,30,306
3828,PinuPond,40,73
3828,PinuPond,45,123
3828,PinuPond,50,46
3828,PinuPond,55,117
3828,PinuPond,60,72
3828,PinuPond,65,140
3828,PinuPond,70,149
3873,JuniOste,95,30
3873,PinuEdul,15,11
3873,PinuEdul,35,56
3873,PinuEdul,135,108
3873,PinuEdul,195,331
3873,PinuEdul,210,350
3873,PinuPond,30,209
3873,PinuPond,45,30
3873,PinuPond,55,61
3873,PinuPond,115,676
3873,PinuPond,155,1857
3877,JuniOste,100,758
3877,AbieConc,45,206
3877,AbieConc,50,47
3877,AbieConc,55,241
3877,AbieConc,60,342
3877,AbieConc,65,257
3877,AbieConc,70,787
3877,AbieConc,75,678
3877,AbieConc,80,388
3877,AbieConc,85,426
3877,AbieConc,90,288
3877,AbieConc,95,1163
3877,AbieConc,100,1044
3877,AbieConc,110,737
3877,AbieConc,120,861
3877,AbieConc,130,1242
3877,AbieConc,175,2713
3877,PseuMenz,50,43
3952,PinuPond,50,203
3952,PinuPond,60,524
3952,PinuPond,65,258
3952,PinuPond,75,293
3952,PinuPond,80,1247
3952,PinuPond,120,1458
3952,PinuPond,145,2042
3952,PinuPond,150,2890
3952,PinuPond,160,3038
3952,PinuPond,165,3455
3952,PinuPond,180,4076
4047,JuniOste,80,577
4047,PinuPond,40,24
4047,PinuPond,50,83
4047,PinuPond,55,113
4047,PinuPond,65,468
4047,PinuPond,70,254
4047,PinuPond,80,1197
4047,PinuPond,85,424
4047,QuerGamb,30,208
4047,QuerGamb,90,2670
4288,JuniOste,70,17
4288,JuniOste,80,97
4288,JuniOste,115,85
4288,JuniOste,120,135
4288,JuniOste,135,181
4288,JuniOste,145,171
4288,JuniOste,160,256
4288,JuniOste,165,234
4288,JuniOste,170,269
4288,JuniOste,175,357
4288,JuniOste,190,835
4288,PinuEdul,125,105
4296,PinuPond,45,126
4296,PinuPond,55,67
4296,PinuPond,60,178
4296,PinuPond,75,547
4296,PinuPond,85,447
4296,PinuPond,95,1148
4296,PinuPond,100,1398
4296,PinuPond,115,964
4296,PinuPond,125,1052
4296,PinuPond,165,2571
4301,JuniOste,65,169
4301,JuniOste,70,18
4301,JuniOste,80,22
4301,PinuPond,40,44
4301,PinuPond,45,37
4301,PinuPond,50,60
4301,PinuPond,55,263
4301,PinuPond,70,140
4301,PinuPond,90,328
4301,PinuPond,95,513
4301,QuerGamb,10,82
4301,QuerGamb,20,261
4301,QuerGamb,25,451
4301,QuerGamb,30,852
4312,JuniOste,55,33
4312,JuniOste,70,176
4312,JuniOste,75,337
4312,JuniOste,80,604
4312,JuniOste,90,182
4312,JuniOste,95,270
4312,JuniOste,65,197
4312,JuniOste,100,78
4312,JuniOste,110,81
4312,JuniOste,120,111
4312,JuniOste,155,397
4312,JuniOste,205,657
4324,PinuPond,35,229
4324,PinuPond,55,270
4324,PinuPond,60,239
4324,PinuPond,70,130
4324,PinuPond,85,374
4324,PinuPond,90,808
4324,PinuPond,95,468
4324,PinuPond,100,570
4324,PinuPond,105,650
4324,PinuPond,110,860
4326,JuniOste,75,10
4326,JuniOste,90,19
4326,JuniOste,120,83
4326,JuniOste,145,149
4326,PinuPond,150,1125
4357,JuniOste,70,31
4357,PinuEdul,105,71
4357,PinuPond,20,22
4357,PinuPond,30,117
4357,PinuPond,40,53
4357,PinuPond,45,33
4357,PinuPond,50,314
4357,PinuPond,55,282
4357,PinuPond,60,436
4357,PinuPond,65,183
4357,PinuPond,80,368
4357,PinuPond,100,694
4357,PinuPond,130,1097
4357,PinuPond,160,2347
4357,QuerGamb,20,32
4357,QuerGamb,25,41
4375,JuniOste,130,205
4375,JuniOste,145,211
4375,JuniOste,160,247
4375,JuniOste,285,1494
4375,PinuEdul,70,36
4375,PinuEdul,75,22
4375,PinuEdul,85,35
4375,PinuEdul,95,121
4375,PinuEdul,100,66
4375,PinuEdul,105,75
4375,PinuEdul,110,75
4375,PinuEdul,120,238
4375,PinuEdul,175,245
4375,PinuEdul,190,355
4391,JuniOste,75,14
4391,JuniOste,115,53
4391,JuniOste,135,126
4391,JuniOste,150,147
4391,JuniOste,155,256
4391,JuniOste,170,287
4391,PinuEdul,15,11
4391,PinuEdul,20,22
4391,PinuEdul,25,29
4391,PinuEdul,30,40
4391,PinuEdul,40,70
4391,PinuEdul,60,183
4391,PinuEdul,70,9
4391,PinuEdul,80,43
4391,PinuEdul,85,55
4391,PinuEdul,90,28
4391,PinuEdul,95,43
4391,PinuEdul,140,121
4395,JuniOste,80,19
4395,JuniOste,95,40
4395,PinuPond,65,106
4395,PinuPond,75,205
4395,PinuPond,105,579
4395,PinuPond,110,731
4395,PinuPond,120,1923
4395,QuerGamb,10,274
4395,QuerGamb,15,620
4395,QuerGamb,25,93
4395,QuerGamb,45,289
4401,JuniOste,40,112
4401,JuniOste,50,25
4401,JuniOste,55,13
4401,JuniOste,90,208
4401,JuniOste,125,183
4401,JuniOste,130,193
4401,JuniOste,150,337
4401,JuniOste,165,430
4401,JuniOste,170,373
4401,JuniOste,270,1191
4405,JuniOste,100,152
4405,JuniOste,105,51
4405,JuniOste,110,75
4405,JuniOste,120,243
4405,JuniOste,135,165
4405,PinuPond,50,55
4405,PinuPond,55,89
4405,PinuPond,90,335
4405,PinuPond,95,448
4431,JuniOste,70,14
4431,JuniOste,80,39
4431,JuniOste,95,51
4431,JuniOste,100,57
4431,JuniOste,105,76
4431,JuniOste,120,121
4431,JuniOste,140,226
4431,JuniOste,150,519
4431,JuniOste,155,284
4433,JuniOste,55,59
4433,PinuPond,30,109
4433,PinuPond,50,98
4433,PinuPond,65,674
4433,PinuPond,75,239
4433,PinuPond,85,380
4433,PinuPond,95,1039
4433,PinuPond,125,1196
4433,PinuPond,170,3282
4433,PinuPond,175,3775
4433,PseuMenz,60,84
4433,PseuMenz,115,1216
4433,PopuTrem,85,226
4433,PopuTrem,90,316
4433,PopuTrem,95,526
4433,PopuTrem,105,415
4433,PopuTrem,120,335
4477,JuniOste,75,21
4477,JuniOste,80,66
4477,JuniOste,85,19
4477,JuniOste,90,94
4477,JuniOste,100,107
4477,JuniOste,145,146
4477,PinuEdul,80,45
4477,PinuEdul,95,64
4477,PinuEdul,105,182
4477,PinuEdul,110,209
4477,PinuEdul,115,129
4477,PinuEdul,155,249
4477,PinuEdul,160,286
4477,PinuEdul,175,264
4477,PinuEdul,185,419
4477,PinuEdul,245,597
4480,PinuPond,35,173
4480,PinuPond,40,108
4480,PinuPond,50,102
4480,PinuPond,55,52
4480,PinuPond,60,297
4480,PinuPond,65,309
4480,PinuPond,70,530
4480,PinuPond,75,523
4480,PinuPond,90,422
4480,PinuPond,100,470
4480,PinuPond,165,2560
4480,PinuPond,170,3873
4509,JuniOste,60,124
4509,JuniOste,65,197
4509,JuniOste,75,28
4509,JuniOste,80,19
4509,JuniOste,90,42
4509,JuniOste,105,185
4509,JuniOste,115,93
4509,JuniOste,120,258
4509,JuniOste,145,227
4509,JuniOste,155,288
4509,PinuEdul,100,77
4509,PinuPond,45,46
4509,PinuPond,50,51
4509,PinuPond,55,171
4509,PinuPond,65,92
4509,PinuPond,70,103
4509,PinuPond,115,990
4509,PinuPond,120,1021
4509,QuerGamb,10,94
4509,QuerGamb,20,66
4509,QuerGamb,25,40
4512,AbieConc,55,17
4512,PinuPond,40,34
4512,PinuPond,45,59
4512,PinuPond,50,286
4512,PinuPond,55,209
4512,PinuPond,60,482
4512,PinuPond,65,615
4512,PinuPond,70,1034
4512,PinuPond,90,1099
4512,PinuPond,95,611
4512,PinuPond,100,615
4512,PinuPond,105,783
4512,PinuPond,240,6427
4572,JuniOste,50,65
4572,JuniOste,75,17
4572,JuniOste,105,52
4572,JuniOste,125,112
4572,JuniOste,135,197
4572,JuniOste,145,242
4572,PinuPond,40,32
4572,PinuPond,45,110
4572,PinuPond,50,63
4572,PinuPond,55,311
4572,PinuPond,70,180
4572,PinuPond,90,364
4572,QuerGamb,25,67
4572,QuerGamb,35,148
4581,JuniOste,45,40
4581,JuniOste,85,20
4581,JuniOste,95,43
4581,JuniOste,120,83
4581,JuniOste,135,168
4581,JuniOste,145,645
4581,JuniOste,160,606
4581,JuniOste,165,313
4581,JuniOste,170,253
4581,JuniOste,190,367
4581,JuniOste,275,765
4581,JuniOste,280,1111
4591,PinuPond,65,146
4591,PinuPond,80,277
4591,PinuPond,85,307
4591,PinuPond,105,1191
4591,PinuPond,115,787
4591,QuerGamb,20,2809
4591,QuerGamb,25,798
4591,QuerGamb,30,72
4591,QuerGamb,35,102
4621,JuniOste,40,29
4621,JuniOste,45,44
4621,JuniOste,50,65
4621,JuniOste,120,180
4621,JuniOste,170,484
4621,PseuMenz,50,43
4621,PseuMenz,60,228
4621,PseuMenz,65,467
4621,PseuMenz,70,182
4621,PseuMenz,85,403
4621,QuerGamb,20,44
4621,QuerGamb,25,200
4621,QuerGamb,70,1361
4644,JuniOste,65,74
4644,JuniOste,85,182
4644,JuniOste,55,101
4644,JuniOste,70,8
4644,JuniOste,75,18
4644,JuniOste,90,36
4644,JuniOste,95,53
4644,JuniOste,130,118
4644,JuniOste,160,620
4644,JuniOste,165,283
4644,JuniOste,175,656
4647,JuniOste,145,174
4647,PinuPond,40,26
4647,PinuPond,45,74
4647,PinuPond,60,213
4647,PinuPond,65,389
4647,PinuPond,75,425
4647,PinuPond,85,323
4647,PinuPond,110,801
4647,PinuPond,115,1065
4647,PinuPond,165,3941
4681,PinuPond,85,225
4681,PinuPond,110,530
4681,PinuPond,145,1859
4686,AbieConc,35,37
4686,AbieConc,50,15
4686,AbieConc,55,96
4686,AbieConc,60,105
4686,AbieConc,85,708
4686,AbieConc,90,782
4686,AbieConc,150,1893
4686,PseuMenz,40,122
4686,PseuMenz,50,21
4686,PseuMenz,60,68
4686,PseuMenz,65,256
4686,PseuMenz,70,161
4686,PseuMenz,75,233
4686,PseuMenz,90,567
4686,PopuTrem,70,109
4686,PopuTrem,75,141
4686,PopuTrem,80,176
4686,PopuTrem,85,67
4686,PopuTrem,105,445
4686,PopuTrem,115,739
4686,QuerGamb,20,23
4697,AbieConc,35,52
4697,AbieConc,40,61
4697,PicePung,45,302
4697,PicePung,55,47
4697,PicePung,75,177
4697,PicePung,105,851
4697,PicePung,110,1035
4697,PinuPond,35,173
4697,PinuPond,45,89
4697,PinuPond,50,117
4697,PinuPond,55,105
4697,PinuPond,60,149
4697,PinuPond,100,1058
4697,PinuPond,150,2912
4697,PopuTrem,80,92
4710,PinuPond,35,206
4710,PinuPond,40,11
4710,PinuPond,65,142
4710,PinuPond,70,189
4710,PinuPond,75,220
4710,PinuPond,105,733
4710,PinuPond,185,3848
4710,QuerGamb,25,54
4763,AbieConc,55,60
4763,AbieConc,75,181
4763,AbieConc,130,1655
4763,AbieConc,145,2593
4763,PinuPond,45,42
4763,PinuPond,50,411
4763,PinuPond,60,724
4763,PinuPond,65,541
4763,PinuPond,70,670
4763,PinuPond,75,507
4763,PinuPond,80,922
4763,PinuPond,90,530
4763,PinuPond,100,757
4763,PinuPond,105,972
4763,PinuPond,130,1918
4763,PinuPond,165,3854
4763,PseuMenz,90,725
4784,JuniOste,105,91
4784,PinuEdul,95,47
4784,PinuEdul,105,56
4784,PinuEdul,110,108
4784,PinuEdul,125,123
4784,PinuEdul,130,98
4784,PinuPond,20,32
4784,PinuPond,40,15
4784,PinuPond,50,56
4784,PinuPond,55,87
4784,PinuPond,60,230
4784,PinuPond,65,278
4784,PinuPond,70,405
4784,PinuPond,75,1133
4784,PinuPond,80,296
4784,PinuPond,85,688
4784,PinuPond,120,985
4784,PinuPond,125,1093
4793,JuniOste,75,20
4793,JuniOste,90,25
4793,JuniOste,115,109
4793,JuniOste,120,98
4793,JuniOste,355,1698
4793,PinuPond,25,61
4793,PinuPond,30,153
4793,PinuPond,55,105
4793,PinuPond,85,341
4793,PinuPond,90,348
4793,PinuPond,95,893
4793,PinuPond,105,1749
4793,QuerGamb,10,300
4793,QuerGamb,15,684
4793,QuerGamb,20,29
4793,QuerGamb,25,350
4793,QuerGamb,30,740
4793,QuerGamb,35,504
4793,QuerGamb,40,652
4793,QuerGamb,55,585
4803,AbieConc,70,96
4803,AbieConc,95,302
4803,PinuPond,40,50
4803,PinuPond,45,70
4803,PinuPond,50,136
4803,PinuPond,55,85
4803,PinuPond,80,758
4803,PinuPond,90,463
4803,PinuPond,95,577
4803,PinuPond,100,697
4803,PinuPond,110,1499
4803,PinuPond,115,802
4803,PinuPond,135,1359
4803,QuerGamb,20,46
4803,QuerGamb,25,111
4803,QuerGamb,40,931
4803,QuerGamb,45,1508
4803,QuerGamb,55,1933
4826,JuniOste,75,8
4826,JuniOste,80,11
4826,JuniOste,95,19
4826,JuniOste,115,51
4826,JuniOste,120,57
4826,JuniOste,125,56
4826,PinuEdul,95,22
4826,PinuEdul,105,55
4865,PinuPond,60,135
4865,PinuPond,70,141
4865,PinuPond,95,552
4865,PinuPond,100,1394
4865,PinuPond,110,867
4865,PinuPond,120,784
4865,PinuPond,125,3015
4884,JuniOste,40,13
4884,JuniOste,75,29
4884,JuniOste,90,74
4884,JuniOste,95,60
4884,JuniOste,100,94
4884,JuniOste,120,160
4884,JuniOste,125,126
4884,JuniOste,130,233
4884,JuniOste,135,484
4884,JuniOste,140,233
4884,JuniOste,145,262
4884,JuniOste,160,329
4884,JuniOste,165,361
4884,PinuEdul,90,56
4884,PinuEdul,100,71
4884,PinuEdul,115,186
4884,PinuEdul,125,273
4884,PinuEdul,130,449
4884,PinuEdul,145,364
4884,PinuEdul,160,467
4884,PinuEdul,165,172
4884,PinuEdul,170,162
4884,PinuEdul,180,281
4884,PinuEdul,240,513
4905,JuniOste,40,16
4905,JuniOste,90,41
4905,JuniOste,125,154
4905,JuniOste,155,166
4905,JuniOste,175,202
4905,JuniOste,215,397
4905,JuniOste,220,494
4905,PinuEdul,45,101
4905,PinuEdul,70,22
4905,PinuEdul,90,42
4905,PinuEdul,105,84
4905,PinuEdul,110,92
4905,PinuEdul,115,66
4905,PinuEdul,120,208
4905,PinuEdul,145,157
4905,PinuEdul,155,225
4905,PinuEdul,160,192
4922,JuniOste,265,1108
4922,PinuEdul,70,23
4922,PinuEdul,80,27
4922,PinuPond,15,6
4922,PinuPond,35,206
4922,PinuPond,40,76
4922,PinuPond,45,33
4922,PinuPond,50,153
4922,PinuPond,65,138
4922,PinuPond,80,372
4922,PinuPond,125,1501
4922,PinuPond,140,1505
4922,PinuPond,155,2675
4922,PinuPond,185,3834
4981,JuniOste,40,22
4981,JuniOste,60,130
4981,JuniOste,80,34
4981,JuniOste,90,38
4981,JuniOste,100,57
4981,JuniOste,110,209
4981,JuniOste,115,234
4981,JuniOste,120,122
4981,JuniOste,150,311
4981,JuniOste,235,674
4981,PinuPond,45,103
4981,PinuPond,50,167
4981,PinuPond,60,213
4981,PinuPond,70,446
4981,PinuPond,75,547
4981,PinuPond,95,502
4981,PinuPond,100,579
4981,QuerGamb,20,24
4981,QuerGamb,40,198
5146,JuniOste,40,23
5146,JuniOste,95,203
5146,PinuPond,40,38
5146,PinuPond,105,620
5146,PinuPond,120,1247
5146,QuerGamb,10,210
5146,QuerGamb,20,44
5146,QuerGamb,25,150
5146,QuerGamb,30,83
5249,JuniOste,75,29
5249,JuniOste,90,67
5249,JuniOste,110,107
5249,JuniOste,135,169
5249,JuniOste,155,257
5249,JuniOste,160,293
5249,JuniOste,170,328
5249,JuniOste,190,484
5249,JuniOste,215,661
5249,PinuEdul,20,35
5249,PinuEdul,90,58
5249,PinuPond,40,15
5249,PinuPond,60,90
5249,QuerGamb,25,62
5249,QuerGamb,30,137
5249,QuerGamb,35,156
5249,QuerGamb,40,224
5249,QuerGamb,45,280
5249,QuerGamb,55,350
5305,JuniOste,75,38
5305,JuniOste,80,82
5305,JuniOste,85,37
5305,JuniOste,90,82
5305,JuniOste,95,90
5305,JuniOste,105,60
5305,JuniOste,125,105
5305,PinuPond,25,129
5305,PinuPond,35,194
5305,PinuPond,40,100
5305,PinuPond,45,242
