"MapCode","SpeciesName","CohortAge","CohortBiomass"
11434,"AbieConc",65,52.36
11434,"AbieConc",70,237.71
11434,"AbieConc",85,582.67
11434,"AbieConc",105,726.33
11434,"AbieConc",125,1618.54
11434,"AbieConc",140,2179.76
11434,"PopuTrem",115,906.95
11447,"AbieConc",55,19.91
11447,"AbieConc",65,220.44
11447,"AbieConc",70,167.53
11447,"AbieConc",80,457.05
11447,"AbieConc",85,486.97
11447,"AbieConc",90,688.27
11447,"AbieConc",95,451.66
11447,"AbieConc",100,984.17
11447,"AbieConc",115,975.48
11447,"AbieConc",125,902.55
11447,"PseuMenz",50,17.49
11447,"PseuMenz",65,150.92
11447,"PseuMenz",70,157.96
11447,"PseuMenz",80,383.35
11447,"PseuMenz",90,1208.57
11447,"PseuMenz",105,1217.48
11447,"PseuMenz",110,1308.89
11447,"PopuTrem",60,24.86
11447,"PopuTrem",70,101.53
11447,"PopuTrem",75,67.1
11447,"PopuTrem",80,145.97
11447,"PopuTrem",85,275.11
11448,"JuniOste",85,28.82
11448,"JuniOste",90,69.52
11448,"PinuPond",30,152.57
11448,"PinuPond",60,118.58
11448,"PseuMenz",50,406.45
11448,"PseuMenz",55,63.69
11448,"PseuMenz",65,187
11448,"PseuMenz",75,1891.45
11448,"PseuMenz",85,501.82
11448,"PseuMenz",110,1096.81
11448,"PseuMenz",115,1131.13
11448,"QuerGamb",20,329.45
11448,"QuerGamb",25,51.04
11448,"QuerGamb",35,172.81
11490,"JuniOste",55,86.9
11490,"AbieConc",35,27.83
11490,"AbieConc",55,79.53
11490,"AbieConc",70,150.37
11490,"AbieConc",85,403.59
11490,"AbieConc",90,462.66
11490,"AbieConc",115,1265.66
11490,"PseuMenz",30,15.18
11490,"PopuTrem",45,71.17
11490,"PopuTrem",55,228.8
11490,"PopuTrem",60,636.13
11490,"PopuTrem",65,552.42
11490,"PopuTrem",70,1202.41
11490,"PopuTrem",75,836.44
11490,"PopuTrem",80,451.99
11490,"PopuTrem",85,153.78
11505,"PinuPond",40,32.67
11505,"PinuPond",50,74.8
11505,"PinuPond",55,144.43
11505,"PinuPond",60,125.29
11505,"PinuPond",65,534.6
11505,"PinuPond",70,235.51
11505,"PinuPond",90,379.39
11505,"PinuPond",100,708.62
11505,"PinuPond",110,878.46
11626,"AbieConc",45,205.7
11626,"PinuPond",40,57.09
11626,"PinuPond",45,44.22
11626,"PinuPond",55,76.56
11626,"PinuPond",60,86.24
11626,"PinuPond",70,165.99
11626,"PinuPond",100,679.8
11626,"PinuPond",115,792.33
11626,"PinuPond",130,1079.65
11626,"PinuPond",135,1309.11
11626,"PseuMenz",55,158.07
11626,"PseuMenz",60,250.8
11626,"PseuMenz",65,96.25
11626,"PseuMenz",70,357.39
11626,"PseuMenz",75,696.19
11626,"PseuMenz",80,324.06
11626,"PseuMenz",85,366.85
11626,"PseuMenz",100,538.56
11626,"PseuMenz",105,894.3
11626,"PseuMenz",145,4374.04
11863,"AbieLasi",30,31.02
11863,"AbieLasi",35,228.03
11863,"AbieLasi",40,213.4
11863,"AbieLasi",45,191.95
11863,"AbieLasi",55,292.16
11863,"AbieLasi",60,217.14
11863,"AbieLasi",65,427.68
11863,"AbieLasi",70,107.69
11863,"AbieLasi",75,242.66
11863,"AbieLasi",85,414.81
11863,"AbieLasi",90,424.6
11863,"AbieLasi",105,765.05
11863,"AbieLasi",110,759.22
11863,"AbieLasi",115,934.89
11863,"AbieLasi",125,1076.68
11863,"PopuTrem",50,143.11
11863,"PopuTrem",75,136.4
11863,"PopuTrem",85,225.94
11863,"PopuTrem",95,418.66
11863,"PopuTrem",105,616.22
11940,"PopuTrem",60,26.73
11940,"PopuTrem",65,136.62
11940,"PopuTrem",70,379.94
11940,"PopuTrem",75,164.01
11940,"PopuTrem",85,160.6
12168,"PopuTrem",60,22.11
12168,"PopuTrem",65,116.6
12168,"PopuTrem",70,344.96
12168,"PopuTrem",75,782.98
12168,"PopuTrem",80,1343.1
12168,"PopuTrem",85,284.46
12168,"PopuTrem",90,337.04
12168,"PopuTrem",105,543.29
12327,"AbieLasi",40,131.45
12327,"AbieLasi",50,359.59
12327,"AbieLasi",55,19.36
12327,"AbieLasi",60,57.75
12327,"AbieLasi",65,152.35
12327,"AbieLasi",75,142.67
12327,"AbieLasi",90,340.12
12327,"PopuTrem",65,186.67
12327,"PopuTrem",70,256.74
12327,"PopuTrem",75,772.2
12327,"PopuTrem",80,819.28
12327,"PopuTrem",85,967.23
12327,"PopuTrem",90,3059.1
12327,"PopuTrem",95,1292.39
12327,"PopuTrem",100,3251.49
12386,"PiceEnge",165,660.11
12386,"PopuTrem",50,169.18
12386,"PopuTrem",55,637.34
12386,"PopuTrem",60,930.38
12386,"PopuTrem",65,642.84
12386,"PopuTrem",70,582.78
12386,"PopuTrem",75,851.07
12386,"PopuTrem",80,844.03
12386,"PopuTrem",85,64.9
12386,"PopuTrem",90,267.63
12386,"PopuTrem",105,485.87
12386,"PopuTrem",110,563.75
12479,"AbieLasi",60,49.5
12479,"PiceEnge",75,333.41
12479,"PiceEnge",95,510.18
12479,"PiceEnge",110,1319.12
12479,"PiceEnge",115,3024.89
12479,"PiceEnge",125,1265.55
12479,"PiceEnge",130,2056.01
12479,"PiceEnge",145,2988.48
12482,"AbieConc",35,54.67
12482,"AbieConc",60,56.87
12482,"AbieConc",65,79.86
12482,"AbieConc",70,237.05
12482,"AbieConc",75,348.26
12482,"AbieConc",80,601.15
12482,"AbieConc",85,330.11
12482,"AbieConc",95,541.75
12482,"AbieConc",105,2204.84
12482,"AbieConc",110,644.6
12482,"AbieConc",115,962.72
12482,"PopuTrem",60,402.6
12482,"PopuTrem",65,216.48
12482,"PopuTrem",70,86.35
12482,"PopuTrem",75,104.72
12482,"PopuTrem",80,250.25
12482,"PopuTrem",95,297.77
12482,"PopuTrem",100,583
12482,"QuerGamb",15,266.31
12482,"QuerGamb",20,1294.48
12482,"QuerGamb",25,446.6
12635,"JuniOste",30,31.35
12635,"JuniOste",40,175.67
12635,"JuniOste",50,95.48
12635,"JuniOste",55,655.27
12635,"JuniOste",60,522.83
12635,"JuniOste",65,269.28
12635,"JuniOste",70,349.14
12635,"AbieLasi",35,64.9
12635,"AbieLasi",40,277.97
12635,"AbieLasi",45,449.35
12635,"AbieLasi",60,51.59
12635,"AbieLasi",65,88
12635,"AbieLasi",80,137.06
12635,"PiceEnge",35,95.26
12635,"PiceEnge",55,36.08
12635,"PiceEnge",70,138.16
12673,"JuniOste",65,10.45
12673,"JuniOste",80,507.65
12673,"JuniOste",90,586.19
12673,"JuniOste",95,396.33
12673,"JuniOste",100,1120.35
12673,"JuniOste",105,1050.5
12673,"JuniOste",110,1281.61
12709,"JuniOste",40,16.17
12709,"JuniOste",70,27.28
12709,"JuniOste",75,69.41
12709,"JuniOste",80,38.94
12709,"JuniOste",115,143.77
12709,"JuniOste",120,142.78
12709,"JuniOste",125,156.31
12709,"JuniOste",130,230.67
12709,"JuniOste",135,274.45
12709,"JuniOste",165,522.61
12709,"PinuEdul",75,17.16
12709,"PinuEdul",85,35.09
12709,"PinuEdul",90,75.79
12709,"PinuEdul",95,115.94
12709,"PinuEdul",115,99.55
12709,"PinuEdul",145,329.89
12709,"PinuEdul",155,264.11
12709,"PinuEdul",165,334.07
12709,"PinuEdul",170,333.96
12709,"PinuEdul",175,291.17
12709,"PinuEdul",180,366.74
12709,"PinuEdul",185,359.26
12709,"PinuEdul",270,808.39
12709,"PinuEdul",285,999.79
12742,"AbieConc",35,13.42
12742,"AbieConc",45,178.75
12742,"AbieConc",95,1525.37
12742,"AbieConc",105,1393.7
12742,"AbieConc",115,845.57
12742,"AbieConc",125,1028.17
12742,"PinuPond",60,242.66
12742,"PinuPond",75,337.92
12742,"PinuPond",85,577.5
12742,"PinuPond",90,459.69
12742,"PinuPond",95,1334.52
12742,"PinuPond",125,1267.64
12742,"QuerGamb",10,28.71
12742,"QuerGamb",15,276.43
12742,"QuerGamb",20,356.18
12777,"AbieLasi",50,14.52
12777,"AbieLasi",55,88.99
12777,"AbieLasi",60,179.85
12777,"AbieLasi",65,124.85
12777,"AbieLasi",70,88.99
12777,"AbieLasi",80,181.17
12777,"AbieLasi",105,490.27
12777,"PiceEnge",45,258.72
12777,"PiceEnge",50,333.74
12777,"PiceEnge",90,411.29
12777,"PiceEnge",95,694.98
12777,"PiceEnge",100,784.96
12777,"PiceEnge",110,1083.06
12777,"PiceEnge",140,2033.9
12777,"PopuTrem",65,308.33
12777,"PopuTrem",70,457.82
12777,"PopuTrem",75,1986.82
12777,"PopuTrem",80,2273.81
12777,"PopuTrem",85,1054.24
12777,"PopuTrem",90,1976.15
12777,"PopuTrem",95,943.8
12777,"PopuTrem",105,705.54
12777,"PopuTrem",110,896.39
12777,"PopuTrem",130,1340.13
12932,"JuniOste",125,95.59
12932,"PinuEdul",15,10.67
12932,"PinuEdul",35,65.12
12932,"PinuEdul",50,130.02
12932,"PinuEdul",90,47.08
12932,"PinuEdul",95,67.76
12932,"PinuEdul",110,81.62
12932,"PinuEdul",130,129.03
12932,"PinuEdul",140,168.08
12932,"PinuPond",15,21.89
12932,"PinuPond",20,32.34
12932,"PinuPond",45,30.58
12932,"PinuPond",65,292.05
12932,"QuerGamb",10,178.09
12932,"QuerGamb",25,15.73
12943,"PinuEdul",75,59.07
12943,"PinuEdul",80,22.88
12943,"PinuPond",40,135.41
12943,"PinuPond",45,93.28
12943,"PinuPond",50,464.64
12943,"PinuPond",55,603.9
12943,"PinuPond",60,488.62
12943,"PinuPond",65,692.67
12943,"PinuPond",70,456.28
12943,"PinuPond",75,379.83
12943,"PinuPond",95,431.53
12943,"PseuMenz",50,26.07
12943,"PseuMenz",60,99.11
12943,"QuerGamb",10,192.94
12943,"QuerGamb",15,390.94
12943,"QuerGamb",20,303.49
13204,"AbieConc",80,223.08
13204,"AbieConc",90,390.17
13204,"PiceEnge",60,70.73
13204,"PiceEnge",65,117.26
13204,"PiceEnge",150,2796.64
13204,"PseuMenz",125,1927.31
13204,"PopuTrem",65,465.3
13204,"PopuTrem",70,1325.06
13204,"PopuTrem",75,2412.63
13204,"PopuTrem",80,4580.95
13204,"PopuTrem",85,5486.14
13204,"PopuTrem",90,2747.14
13204,"PopuTrem",95,3468.08
13204,"PopuTrem",100,1216.93
13204,"PopuTrem",105,1458.82
13378,"JuniOste",90,37.73
13378,"JuniOste",120,111.76
13378,"JuniOste",125,76.89
13378,"JuniOste",165,240.68
13378,"PinuPond",160,2093.96
13378,"QuerGamb",10,644.82
13378,"QuerGamb",15,1211.32
13378,"QuerGamb",20,25.19
13513,"JuniOste",40,7.59
13513,"JuniOste",75,42.13
13513,"JuniOste",85,457.49
13513,"JuniOste",95,101.31
13513,"JuniOste",100,619.85
13917,"AbieLasi",45,205.7
13917,"AbieLasi",50,20.35
13917,"AbieLasi",55,76.45
13917,"AbieLasi",60,218.24
13917,"AbieLasi",70,101.64
13917,"AbieLasi",75,168.19
13917,"PiceEnge",65,241.78
13917,"PiceEnge",70,336.49
13917,"PiceEnge",80,642.51
13917,"PiceEnge",85,804.98
13917,"PiceEnge",90,908.38
13917,"PiceEnge",95,508.86
13917,"PiceEnge",100,731.06
13917,"PiceEnge",110,855.8
13934,"JuniOste",55,39.05
13934,"JuniOste",85,248.05
13934,"JuniOste",95,385.66
13934,"AbieLasi",65,70.18
13934,"AbieLasi",80,244.64
13934,"PiceEnge",60,78.1
13934,"PiceEnge",70,148.94
13934,"PiceEnge",75,350.02
13934,"PiceEnge",95,420.31
13934,"PiceEnge",120,782.43
13934,"PopuTrem",45,63.14
13934,"PopuTrem",55,936.43
13934,"PopuTrem",60,37.73
13934,"PopuTrem",65,208.56
13934,"PopuTrem",70,212.3
13934,"PopuTrem",75,397.87
13934,"PopuTrem",80,561.88
13934,"PopuTrem",85,154.33
13934,"PopuTrem",90,381.92
14014,"JuniOste",35,32.56
14014,"AbieLasi",55,23.21
14014,"AbieLasi",75,122.87
14014,"PiceEnge",40,140.36
14014,"PiceEnge",60,216.04
14014,"PiceEnge",65,132.11
14014,"PiceEnge",70,170.83
14014,"PiceEnge",75,271.48
14014,"PopuTrem",85,277.97
14016,"AbieLasi",35,32.34
14016,"AbieLasi",60,124.41
14016,"AbieLasi",70,686.62
14016,"PiceEnge",90,557.04
14016,"PseuMenz",35,75.9
14016,"PseuMenz",40,122.21
14016,"PseuMenz",50,231.33
14016,"PseuMenz",55,791.56
14016,"PseuMenz",60,672.98
14016,"PseuMenz",65,972.4
14016,"PseuMenz",70,2730.53
14016,"PseuMenz",75,1553.09
14016,"PseuMenz",80,2793.89
14016,"PseuMenz",85,1474
14016,"PseuMenz",100,1359.16
14016,"PseuMenz",105,1687.95
14016,"PopuTrem",60,414.26
14016,"PopuTrem",65,409.86
14016,"PopuTrem",70,299.64
14016,"PopuTrem",75,611.82
14016,"PopuTrem",80,622.93
3800,"JuniOste",90,28.49
3800,"JuniOste",120,77.44
3800,"JuniOste",130,84.26
3800,"JuniOste",140,106.92
3800,"JuniOste",185,248.05
3800,"JuniOste",225,258.72
3826,"JuniOste",65,173.91
3826,"JuniOste",70,165.44
3826,"JuniOste",75,306.68
3826,"AbieConc",55,49.28
3826,"AbieConc",60,72.6
3826,"AbieConc",65,199.65
3826,"AbieConc",80,215.6
3826,"AbieConc",100,1198.89
3826,"AbieConc",105,722.48
3826,"AbieConc",110,826.98
3826,"PinuPond",35,172.7
3826,"PinuPond",40,53.9
3826,"PinuPond",50,145.31
3826,"PinuPond",55,159.28
3826,"PinuPond",60,646.25
3826,"PinuPond",65,206.36
3826,"PinuPond",70,595.87
3826,"PinuPond",75,365.75
3826,"PinuPond",85,904.2
3826,"PinuPond",95,576.84
3826,"PinuPond",115,1094.83
3826,"PinuPond",140,2199.45
3826,"PinuPond",145,2607.77
3826,"PinuPond",155,2664.53
3826,"PseuMenz",50,102.08
3826,"PseuMenz",60,511.94
3826,"PseuMenz",65,198
3826,"PseuMenz",70,262.79
3826,"PseuMenz",80,315.15
3826,"PseuMenz",90,1262.14
3826,"PseuMenz",120,1370.16
3826,"PopuTrem",65,108.35
3828,"JuniOste",80,14.63
3828,"JuniOste",150,167.09
3828,"PinuPond",25,93.39
3828,"PinuPond",30,305.58
3828,"PinuPond",40,73.48
3828,"PinuPond",45,123.31
3828,"PinuPond",50,45.76
3828,"PinuPond",55,116.71
3828,"PinuPond",60,71.83
3828,"PinuPond",65,140.36
3828,"PinuPond",70,149.16
3873,"JuniOste",95,29.7
3873,"PinuEdul",15,10.67
3873,"PinuEdul",35,56.1
3873,"PinuEdul",135,107.69
3873,"PinuEdul",195,330.88
3873,"PinuEdul",210,350.24
3873,"PinuPond",30,209.44
3873,"PinuPond",45,30.14
3873,"PinuPond",55,60.83
3873,"PinuPond",115,675.62
3873,"PinuPond",155,1857.02
3877,"JuniOste",100,758.23
3877,"AbieConc",45,205.7
3877,"AbieConc",50,47.3
3877,"AbieConc",55,241.45
3877,"AbieConc",60,341.77
3877,"AbieConc",65,256.96
3877,"AbieConc",70,787.38
3877,"AbieConc",75,678.26
3877,"AbieConc",80,388.41
3877,"AbieConc",85,426.25
3877,"AbieConc",90,288.42
3877,"AbieConc",95,1163.47
3877,"AbieConc",100,1044.34
3877,"AbieConc",110,736.89
3877,"AbieConc",120,860.86
3877,"AbieConc",130,1242.34
3877,"AbieConc",175,2713.26
3877,"PseuMenz",50,43.34
3952,"PinuPond",50,202.73
3952,"PinuPond",60,524.04
3952,"PinuPond",65,258.28
3952,"PinuPond",75,293.37
3952,"PinuPond",80,1247.4
3952,"PinuPond",120,1457.83
3952,"PinuPond",145,2042.48
3952,"PinuPond",150,2890.14
3952,"PinuPond",160,3037.98
3952,"PinuPond",165,3455.21
3952,"PinuPond",180,4075.5
4047,"JuniOste",80,576.73
4047,"PinuPond",40,24.31
4047,"PinuPond",50,83.16
4047,"PinuPond",55,113.08
4047,"PinuPond",65,468.38
4047,"PinuPond",70,254.21
4047,"PinuPond",80,1196.8
4047,"PinuPond",85,423.83
4047,"QuerGamb",30,208.45
4047,"QuerGamb",90,2669.7
4288,"JuniOste",70,16.83
4288,"JuniOste",80,97.02
4288,"JuniOste",115,85.25
4288,"JuniOste",120,134.53
4288,"JuniOste",135,180.51
4288,"JuniOste",145,171.38
4288,"JuniOste",160,256.3
4288,"JuniOste",165,233.64
4288,"JuniOste",170,269.28
4288,"JuniOste",175,356.62
4288,"JuniOste",190,835.34
4288,"PinuEdul",125,104.61
4296,"PinuPond",45,126.17
4296,"PinuPond",55,66.77
4296,"PinuPond",60,178.31
4296,"PinuPond",75,546.59
4296,"PinuPond",85,446.6
4296,"PinuPond",95,1147.52
4296,"PinuPond",100,1398.21
4296,"PinuPond",115,964.48
4296,"PinuPond",125,1051.82
4296,"PinuPond",165,2571.25
4301,"JuniOste",65,168.96
4301,"JuniOste",70,18.26
4301,"JuniOste",80,21.78
4301,"PinuPond",40,44.44
4301,"PinuPond",45,36.52
4301,"PinuPond",50,60.17
4301,"PinuPond",55,263.23
4301,"PinuPond",70,139.59
4301,"PinuPond",90,327.69
4301,"PinuPond",95,513.37
4301,"QuerGamb",10,81.95
4301,"QuerGamb",20,261.36
4301,"QuerGamb",25,450.56
4301,"QuerGamb",30,851.51
4312,"JuniOste",55,32.78
4312,"JuniOste",70,175.89
4312,"JuniOste",75,337.04
4312,"JuniOste",80,603.9
4312,"JuniOste",90,182.27
4312,"JuniOste",95,270.27
4312,"JuniOste",65,197.23
4312,"JuniOste",100,78.1
4312,"JuniOste",110,81.29
4312,"JuniOste",120,110.55
4312,"JuniOste",155,396.77
4312,"JuniOste",205,657.14
4324,"PinuPond",35,229.46
4324,"PinuPond",55,270.38
4324,"PinuPond",60,239.03
4324,"PinuPond",70,129.58
4324,"PinuPond",85,373.78
4324,"PinuPond",90,807.95
4324,"PinuPond",95,467.72
4324,"PinuPond",100,570.13
4324,"PinuPond",105,649.88
4324,"PinuPond",110,860.31
4326,"JuniOste",75,9.57
4326,"JuniOste",90,18.7
4326,"JuniOste",120,83.16
4326,"JuniOste",145,148.72
4326,"PinuPond",150,1124.75
4357,"JuniOste",70,31.46
4357,"PinuEdul",105,70.84
4357,"PinuPond",20,21.78
4357,"PinuPond",30,116.71
4357,"PinuPond",40,53.35
4357,"PinuPond",45,32.67
4357,"PinuPond",50,314.16
4357,"PinuPond",55,282.37
4357,"PinuPond",60,436.04
4357,"PinuPond",65,182.82
4357,"PinuPond",80,367.73
4357,"PinuPond",100,693.88
4357,"PinuPond",130,1097.47
4357,"PinuPond",160,2347.07
4357,"QuerGamb",20,32.23
4357,"QuerGamb",25,41.25
4375,"JuniOste",130,204.93
4375,"JuniOste",145,211.2
4375,"JuniOste",160,247.17
4375,"JuniOste",285,1493.69
4375,"PinuEdul",70,36.3
4375,"PinuEdul",75,22.22
4375,"PinuEdul",85,34.98
4375,"PinuEdul",95,120.67
4375,"PinuEdul",100,66
4375,"PinuEdul",105,75.13
4375,"PinuEdul",110,75.35
4375,"PinuEdul",120,238.26
4375,"PinuEdul",175,245.19
4375,"PinuEdul",190,355.41
4391,"JuniOste",75,14.08
4391,"JuniOste",115,52.69
4391,"JuniOste",135,125.95
4391,"JuniOste",150,147.18
4391,"JuniOste",155,256.08
4391,"JuniOste",170,286.77
4391,"PinuEdul",15,10.67
4391,"PinuEdul",20,22.22
4391,"PinuEdul",25,28.71
4391,"PinuEdul",30,39.6
4391,"PinuEdul",40,69.85
4391,"PinuEdul",60,182.82
4391,"PinuEdul",70,9.46
4391,"PinuEdul",80,43.45
4391,"PinuEdul",85,54.89
4391,"PinuEdul",90,28.05
4391,"PinuEdul",95,42.57
4391,"PinuEdul",140,121
4395,"JuniOste",80,19.03
4395,"JuniOste",95,39.71
4395,"PinuPond",65,106.26
4395,"PinuPond",75,204.82
4395,"PinuPond",105,578.82
4395,"PinuPond",110,730.73
4395,"PinuPond",120,1923.24
4395,"QuerGamb",10,273.57
4395,"QuerGamb",15,619.52
4395,"QuerGamb",25,93.17
4395,"QuerGamb",45,288.86
4401,"JuniOste",40,112.2
4401,"JuniOste",50,25.41
4401,"JuniOste",55,13.2
4401,"JuniOste",90,208.12
4401,"JuniOste",125,183.15
4401,"JuniOste",130,193.49
4401,"JuniOste",150,337.04
4401,"JuniOste",165,430.21
4401,"JuniOste",170,373.34
4401,"JuniOste",270,1191.19
4405,"JuniOste",100,152.13
4405,"JuniOste",105,50.6
4405,"JuniOste",110,74.58
4405,"JuniOste",120,243.32
4405,"JuniOste",135,164.89
4405,"PinuPond",50,54.78
4405,"PinuPond",55,89.21
4405,"PinuPond",90,335.28
4405,"PinuPond",95,447.7
4431,"JuniOste",70,13.53
4431,"JuniOste",80,39.27
4431,"JuniOste",95,51.37
4431,"JuniOste",100,56.87
4431,"JuniOste",105,76.45
4431,"JuniOste",120,120.56
4431,"JuniOste",140,225.83
4431,"JuniOste",150,519.31
4431,"JuniOste",155,284.13
4433,"JuniOste",55,59.29
4433,"PinuPond",30,108.57
4433,"PinuPond",50,97.68
4433,"PinuPond",65,673.97
4433,"PinuPond",75,239.14
4433,"PinuPond",85,379.94
4433,"PinuPond",95,1039.28
4433,"PinuPond",125,1195.92
4433,"PinuPond",170,3281.85
4433,"PinuPond",175,3774.54
4433,"PseuMenz",60,83.71
4433,"PseuMenz",115,1216.05
4433,"PopuTrem",85,226.05
4433,"PopuTrem",90,316.25
4433,"PopuTrem",95,525.58
4433,"PopuTrem",105,415.14
4433,"PopuTrem",120,334.51
4477,"JuniOste",75,20.57
4477,"JuniOste",80,66.22
4477,"JuniOste",85,19.25
4477,"JuniOste",90,94.05
4477,"JuniOste",100,106.81
4477,"JuniOste",145,146.3
4477,"PinuEdul",80,45.43
4477,"PinuEdul",95,64.02
4477,"PinuEdul",105,181.94
4477,"PinuEdul",110,209.44
4477,"PinuEdul",115,129.36
4477,"PinuEdul",155,249.37
4477,"PinuEdul",160,286.44
4477,"PinuEdul",175,263.78
4477,"PinuEdul",185,418.77
4477,"PinuEdul",245,596.86
4480,"PinuPond",35,172.7
4480,"PinuPond",40,107.91
4480,"PinuPond",50,101.97
4480,"PinuPond",55,51.92
4480,"PinuPond",60,297.44
4480,"PinuPond",65,308.88
4480,"PinuPond",70,529.76
4480,"PinuPond",75,522.61
4480,"PinuPond",90,421.63
4480,"PinuPond",100,469.59
4480,"PinuPond",165,2560.14
4480,"PinuPond",170,3873.43
4509,"JuniOste",60,123.97
4509,"JuniOste",65,197.23
4509,"JuniOste",75,28.49
4509,"JuniOste",80,19.47
4509,"JuniOste",90,42.35
4509,"JuniOste",105,184.8
4509,"JuniOste",115,93.06
4509,"JuniOste",120,257.62
4509,"JuniOste",145,227.37
4509,"JuniOste",155,288.31
4509,"PinuEdul",100,77.22
4509,"PinuPond",45,45.87
4509,"PinuPond",50,51.04
4509,"PinuPond",55,171.16
4509,"PinuPond",65,92.18
4509,"PinuPond",70,103.29
4509,"PinuPond",115,989.89
4509,"PinuPond",120,1021.13
4509,"QuerGamb",10,93.94
4509,"QuerGamb",20,66.22
4509,"QuerGamb",25,40.48
4512,"AbieConc",55,17.05
4512,"PinuPond",40,34.43
4512,"PinuPond",45,58.63
4512,"PinuPond",50,286.22
4512,"PinuPond",55,208.78
4512,"PinuPond",60,482.35
4512,"PinuPond",65,615.12
4512,"PinuPond",70,1033.78
4512,"PinuPond",90,1098.57
4512,"PinuPond",95,610.61
4512,"PinuPond",100,614.68
4512,"PinuPond",105,782.98
4512,"PinuPond",240,6426.86
4572,"JuniOste",50,65.12
4572,"JuniOste",75,16.61
4572,"JuniOste",105,52.36
4572,"JuniOste",125,112.2
4572,"JuniOste",135,196.9
4572,"JuniOste",145,241.56
4572,"PinuPond",40,32.34
4572,"PinuPond",45,110
4572,"PinuPond",50,63.03
4572,"PinuPond",55,310.97
4572,"PinuPond",70,179.96
4572,"PinuPond",90,364.43
4572,"QuerGamb",25,67.1
4572,"QuerGamb",35,147.95
4581,"JuniOste",45,39.6
4581,"JuniOste",85,19.69
4581,"JuniOste",95,43.12
4581,"JuniOste",120,82.83
4581,"JuniOste",135,168.19
4581,"JuniOste",145,645.37
4581,"JuniOste",160,605.88
4581,"JuniOste",165,313.39
4581,"JuniOste",170,253.44
4581,"JuniOste",190,366.74
4581,"JuniOste",275,765.49
4581,"JuniOste",280,1111.11
4591,"PinuPond",65,146.3
4591,"PinuPond",80,276.87
4591,"PinuPond",85,307.12
4591,"PinuPond",105,1190.53
4591,"PinuPond",115,787.27
4591,"QuerGamb",20,2808.52
4591,"QuerGamb",25,797.72
4591,"QuerGamb",30,71.61
4591,"QuerGamb",35,102.3
4621,"JuniOste",40,28.71
4621,"JuniOste",45,43.56
4621,"JuniOste",50,65.12
4621,"JuniOste",120,180.4
4621,"JuniOste",170,484.22
4621,"PseuMenz",50,42.79
4621,"PseuMenz",60,228.47
4621,"PseuMenz",65,466.62
4621,"PseuMenz",70,182.49
4621,"PseuMenz",85,403.04
4621,"QuerGamb",20,44.11
4621,"QuerGamb",25,200.42
4621,"QuerGamb",70,1361.25
4644,"JuniOste",65,73.59
4644,"JuniOste",85,181.61
4644,"JuniOste",55,100.87
4644,"JuniOste",70,8.47
4644,"JuniOste",75,18.26
4644,"JuniOste",90,35.75
4644,"JuniOste",95,52.8
4644,"JuniOste",130,118.47
4644,"JuniOste",160,620.29
4644,"JuniOste",165,282.59
4644,"JuniOste",175,655.93
4647,"JuniOste",145,174.46
4647,"PinuPond",40,26.4
4647,"PinuPond",45,74.25
4647,"PinuPond",60,212.74
4647,"PinuPond",65,388.85
4647,"PinuPond",75,425.48
4647,"PinuPond",85,322.63
4647,"PinuPond",110,800.91
4647,"PinuPond",115,1064.91
4647,"PinuPond",165,3940.75
4681,"PinuPond",85,224.62
4681,"PinuPond",110,529.65
4681,"PinuPond",145,1859
4686,"AbieConc",35,37.29
4686,"AbieConc",50,14.85
4686,"AbieConc",55,96.14
4686,"AbieConc",60,104.5
4686,"AbieConc",85,707.74
4686,"AbieConc",90,782.1
4686,"AbieConc",150,1892.77
4686,"PseuMenz",40,122.21
4686,"PseuMenz",50,21.23
4686,"PseuMenz",60,68.09
4686,"PseuMenz",65,255.53
4686,"PseuMenz",70,160.82
4686,"PseuMenz",75,232.87
4686,"PseuMenz",90,567.16
4686,"PopuTrem",70,109.12
4686,"PopuTrem",75,140.69
4686,"PopuTrem",80,176.33
4686,"PopuTrem",85,66.88
4686,"PopuTrem",105,445.06
4686,"PopuTrem",115,738.54
4686,"QuerGamb",20,22.99
4697,"AbieConc",35,52.25
4697,"AbieConc",40,61.27
4697,"PicePung",45,302.39
4697,"PicePung",55,46.97
4697,"PicePung",75,176.99
4697,"PicePung",105,850.52
4697,"PicePung",110,1035.43
4697,"PinuPond",35,172.7
4697,"PinuPond",45,88.77
4697,"PinuPond",50,117.48
4697,"PinuPond",55,105.49
4697,"PinuPond",60,148.61
4697,"PinuPond",100,1057.65
4697,"PinuPond",150,2911.81
4697,"PopuTrem",80,91.74
4710,"PinuPond",35,205.59
4710,"PinuPond",40,10.89
4710,"PinuPond",65,142.45
4710,"PinuPond",70,189.2
4710,"PinuPond",75,220.33
4710,"PinuPond",105,733.15
4710,"PinuPond",185,3847.58
4710,"QuerGamb",25,53.68
4763,"AbieConc",55,60.06
4763,"AbieConc",75,181.39
4763,"AbieConc",130,1655.39
4763,"AbieConc",145,2593.25
4763,"PinuPond",45,42.02
4763,"PinuPond",50,411.4
4763,"PinuPond",60,723.58
4763,"PinuPond",65,540.54
4763,"PinuPond",70,670.34
4763,"PinuPond",75,506.99
4763,"PinuPond",80,921.8
4763,"PinuPond",90,530.42
4763,"PinuPond",100,757.35
4763,"PinuPond",105,971.52
4763,"PinuPond",130,1917.52
