Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2010, 3, 2, 82.09, 8.53, 122, 283, 0, 
2011, 3, 2, 55.16, 8.19, 141, 263, 0, 
2012, 3, 2, 54.56, 9.67, 117, 267, 0, 
2013, 3, 2, 67.97, 8.12, 125, 260, 0, 
2014, 3, 2, 52.67, 9.9, 108, 286, 0, 
2015, 3, 2, 78.31, 9.59, 106, 291, 0, 
2016, 3, 2, 69.51, 9.74, 107, 291, 0, 
2017, 3, 2, 52.74, 10.4, 99, 283, 0, 
2018, 3, 2, 59.58, 9.84, 93, 278, 0, 
2019, 3, 2, 83.28, 8.88, 97, 260, 0, 
2020, 3, 2, 33.03, 10.08, 103, 276, 0, 
2021, 3, 2, 33.03, 10.08, 103, 276, 0, 
2022, 3, 2, 33.03, 10.08, 103, 276, 0, 
2023, 3, 2, 33.03, 10.08, 103, 276, 0, 
2024, 3, 2, 33.03, 10.08, 103, 276, 0, 
2025, 3, 2, 33.03, 10.08, 103, 276, 0, 
2026, 3, 2, 33.03, 10.08, 103, 276, 0, 
2027, 3, 2, 33.03, 10.08, 103, 276, 0, 
2028, 3, 2, 33.03, 10.08, 103, 276, 0, 
1979, 4, 3, 80.44, 3.17, 154, 260, 0, 
1980, 4, 3, 111.73, 4.12, 158, 260, 0, 
1981, 4, 3, 83.2, 4.45, 145, 253, 0, 
1982, 4, 3, 127.44, 3.14, 166, 252, 0, 
1983, 4, 3, 118.41, 3.77, 161, 260, 0, 
1984, 4, 3, 80.22, 3.57, 136, 259, 0, 
1985, 4, 3, 92.99, 3.66, 148, 230, 0, 
1986, 4, 3, 92.63, 4.04, 147, 236, 0, 
1987, 4, 3, 94.04, 3.11, 152, 237, 0, 
1988, 4, 3, 81.45, 3.57, 149, 233, 0, 
1989, 4, 3, 51.56, 4.31, 149, 255, 0, 
1990, 4, 3, 100.77, 3.46, 148, 260, 0, 
1991, 4, 3, 93.01, 3.28, 166, 248, 0, 
1992, 4, 3, 141.9, 3.19, 144, 243, 0, 
1993, 4, 3, 127.21, 3.53, 153, 253, 0, 
1994, 4, 3, 85.5, 3.93, 142, 252, 0, 
1995, 4, 3, 101.27, 4.1, 164, 245, 0, 
1996, 4, 3, 59.54, 4.58, 139, 240, 0, 
1997, 4, 3, 96.41, 3.82, 134, 260, 0, 
1998, 4, 3, 100.6, 3.65, 157, 260, 0, 
1999, 4, 3, 76.13, 4.3, 146, 252, 0, 
2000, 4, 3, 67.88, 4.92, 126, 260, 0, 
2001, 4, 3, 66.48, 4.68, 138, 243, 0, 
2002, 4, 3, 45.47, 4.54, 149, 260, 0, 
2003, 4, 3, 83.75, 4.95, 133, 260, 0, 
2004, 4, 3, 91.08, 3.97, 146, 240, 0, 
2005, 4, 3, 92.45, 4.66, 144, 260, 0, 
2006, 4, 3, 72.08, 4.75, 137, 246, 0, 
2007, 4, 3, 71.57, 5.24, 143, 260, 0, 
2008, 4, 3, 100.91, 4.71, 145, 260, 0, 
2009, 4, 3, 55.79, 5.19, 122, 260, 0, 
2010, 4, 3, 103.07, 4.34, 146, 261, 0, 
2011, 4, 3, 74.12, 3.92, 160, 260, 0, 
2012, 4, 3, 64.55, 5.45, 144, 260, 0, 
2013, 4, 3, 81.81, 3.86, 146, 248, 0, 
2014, 4, 3, 61.67, 5.43, 138, 261, 0, 
2015, 4, 3, 92.09, 4.98, 143, 277, 0, 
2016, 4, 3, 85.92, 5.16, 142, 272, 0, 
2017, 4, 3, 70.23, 6.11, 140, 260, 0, 
2018, 4, 3, 76.2, 5.35, 133, 254, 0, 
2019, 4, 3, 103.17, 4.55, 152, 260, 0, 
2020, 4, 3, 39.43, 5.83, 127, 248, 0, 
2021, 4, 3, 39.43, 5.83, 127, 248, 0, 
2022, 4, 3, 39.43, 5.83, 127, 248, 0, 
2023, 4, 3, 39.43, 5.83, 127, 248, 0, 
2024, 4, 3, 39.43, 5.83, 127, 248, 0, 
2025, 4, 3, 39.43, 5.83, 127, 248, 0, 
2026, 4, 3, 39.43, 5.83, 127, 248, 0, 
2027, 4, 3, 39.43, 5.83, 127, 248, 0, 
2028, 4, 3, 39.43, 5.83, 127, 248, 0, 
